,heartrate,watts
1664,150,236.0
1665,149,235.0
1666,150,247.0
1667,149,260.0
1668,150,288.0
1669,150,250.0
1670,150,254.0
1671,151,251.0
1672,151,244.0
1673,151,243.0
1674,151,227.0
1675,151,239.0
1676,151,247.0
1677,151,235.0
1678,151,283.0
1679,151,243.0
1680,150,229.0
1681,151,241.0
1682,150,259.0
1683,150,247.0
1684,150,249.0
1685,151,244.0
1686,150,251.0
1687,151,242.0
1688,151,256.0
1689,151,256.0
1690,151,256.0
1691,152,253.0
1692,152,237.0
1693,152,237.0
1694,153,252.0
1695,153,230.0
1696,153,248.0
1697,153,263.0
1698,153,257.0
1699,153,237.0
1700,153,243.0
1701,153,245.0
1702,153,227.0
1703,153,268.0
1704,153,240.0
1705,153,249.0
1706,153,243.0
1707,153,260.0
1708,154,251.0
1709,154,238.0
1710,154,259.0
1711,154,251.0
1712,154,246.0
1713,154,247.0
1714,154,271.0
1715,153,268.0
1716,153,249.0
1717,153,243.0
1718,153,259.0
1719,153,252.0
1720,153,249.0
1721,153,253.0
1722,152,258.0
1723,153,255.0
1724,152,242.0
1725,153,269.0
1726,153,253.0
1727,152,256.0
1728,152,233.0
1729,152,235.0
1730,152,229.0
1731,152,229.0
1732,151,144.0
1733,151,2.0
1734,150,2.0
1735,149,6.0
1736,147,6.0
1737,146,202.0
1738,146,370.0
1739,147,335.0
1740,146,291.0
1741,147,223.0
1742,146,252.0
1743,145,250.0
1744,145,227.0
1745,145,260.0
1746,144,268.0
1747,144,250.0
1748,144,247.0
1749,144,228.0
1750,145,244.0
1751,145,233.0
1752,145,239.0
1753,145,240.0
1754,146,240.0
1755,146,215.0
1756,146,212.0
1757,147,225.0
1758,147,230.0
1759,147,258.0
1760,147,215.0
1761,147,230.0
1762,148,227.0
1763,148,222.0
1764,148,207.0
1765,148,226.0
1766,147,236.0
1767,147,202.0
1768,147,202.0
1769,147,209.0
1770,147,228.0
1771,147,215.0
1772,147,215.0
1773,147,219.0
1774,148,207.0
1775,148,234.0
1776,148,234.0
1777,148,238.0
1778,148,238.0
1779,148,246.0
1780,149,257.0
1781,148,252.0
1782,148,247.0
1783,148,243.0
1784,148,253.0
1785,147,253.0
1786,147,237.0
1787,147,232.0
1788,146,241.0
1789,146,242.0
1790,146,252.0
1791,146,241.0
1792,147,241.0
1793,147,247.0
1794,147,255.0
1795,148,220.0
1796,148,197.0
1797,149,311.0
1798,149,209.0
1799,150,291.0
1800,150,188.0
1801,150,237.0
1802,150,270.0
1803,150,243.0
1804,150,256.0
1805,150,245.0
1806,150,189.0
1807,150,234.0
1808,150,210.0
1809,150,194.0
1810,150,201.0
1811,150,239.0
1812,149,241.0
1813,149,250.0
1814,149,274.0
1815,149,274.0
1816,149,272.0
1817,149,0.0
1818,149,0.0
1819,149,0.0
1820,149,24.0
1821,148,271.0
1822,148,271.0
1823,148,311.0
1824,147,304.0
1825,147,307.0
1826,147,313.0
1827,147,328.0
1828,146,321.0
1829,147,320.0
1830,147,387.0
1831,147,338.0
1832,148,264.0
1833,148,231.0
1834,149,292.0
1835,149,286.0
1836,148,263.0
1837,148,242.0
1838,148,238.0
1839,147,218.0
1840,147,215.0
1841,147,214.0
1842,147,226.0
1843,147,247.0
1844,147,239.0
1845,147,244.0
1846,148,262.0
1847,148,260.0
1848,148,238.0
1849,149,250.0
1850,149,249.0
1851,149,252.0
1852,150,258.0
1853,150,256.0
1854,150,252.0
1855,150,254.0
1856,150,239.0
1857,150,252.0
1858,150,258.0
1859,150,258.0
1860,150,262.0
1861,150,254.0
1862,151,253.0
1863,151,259.0
1864,150,243.0
1865,151,249.0
1866,150,239.0
1867,150,235.0
1868,150,237.0
1869,150,230.0
1870,150,244.0
1871,150,260.0
1872,150,261.0
1873,150,242.0
1874,150,241.0
1875,151,245.0
1876,151,228.0
1877,151,234.0
1878,152,236.0
1879,152,240.0
1880,153,243.0
1881,153,236.0
1882,153,236.0
1883,153,246.0
1884,153,242.0
1885,153,252.0
1886,153,245.0
1887,153,244.0
1888,153,249.0
1889,153,266.0
1890,153,262.0
1891,153,267.0
1892,153,253.0
1893,153,246.0
1894,153,243.0
1895,153,264.0
1896,153,246.0
1897,153,256.0
1898,153,260.0
1899,154,264.0
1900,154,265.0
1901,154,254.0
1902,154,251.0
1903,154,249.0
1904,154,254.0
1905,154,243.0
1906,154,241.0
1907,154,232.0
1908,154,244.0
1909,154,254.0
1910,153,226.0
1911,154,244.0
1912,153,247.0
1913,154,255.0
1914,154,249.0
1915,154,243.0
1916,154,243.0
1917,154,252.0
1918,154,253.0
1919,154,247.0
1920,154,245.0
1921,154,255.0
1922,154,238.0
1923,154,244.0
1924,154,244.0
1925,154,244.0
1926,154,238.0
1927,153,238.0
1928,153,251.0
1929,153,238.0
1930,153,238.0
1931,153,254.0
1932,152,251.0
1933,152,248.0
1934,152,240.0
1935,152,241.0
1936,152,239.0
1937,152,246.0
1938,152,246.0
1939,152,237.0
1940,152,233.0
1941,152,244.0
1942,151,238.0
1943,151,235.0
1944,152,235.0
1945,151,239.0
1946,152,229.0
1947,152,226.0
1948,152,240.0
1949,152,243.0
1950,152,223.0
1951,152,239.0
1952,152,245.0
1953,152,252.0
1954,152,242.0
1955,151,232.0
1956,151,245.0
1957,150,286.0
1958,149,254.0
1959,149,264.0
1960,149,260.0
1961,150,256.0
1962,150,264.0
1963,150,235.0
1964,151,247.0
1965,151,240.0
1966,151,262.0
1967,151,236.0
1968,151,207.0
1969,151,153.0
1970,151,18.0
1971,151,18.0
1972,150,128.0
1973,150,281.0
1974,150,306.0
1975,149,270.0
1976,149,300.0
1977,149,297.0
1978,149,293.0
1979,149,264.0
1980,149,253.0
1981,150,233.0
1982,150,252.0
1983,149,248.0
1984,150,255.0
1985,150,276.0
1986,150,272.0
1987,150,253.0
1988,151,257.0
1989,151,261.0
1990,151,248.0
1991,152,248.0
1992,152,238.0
1993,153,255.0
1994,153,253.0
1995,152,284.0
1996,152,255.0
1997,152,250.0
1998,152,253.0
1999,152,235.0
2000,152,249.0
2001,152,252.0
2002,152,252.0
2003,152,253.0
2004,152,256.0
2005,152,242.0
2006,153,243.0
2007,153,247.0
2008,153,246.0
2009,153,284.0
2010,153,246.0
2011,153,232.0
2012,154,240.0
2013,154,240.0
2014,154,244.0
2015,154,240.0
2016,155,252.0
2017,155,255.0
2018,155,261.0
2019,155,286.0
2020,155,272.0
2021,155,280.0
2022,154,254.0
2023,154,257.0
2024,154,245.0
2025,155,245.0
2026,154,245.0
2027,154,233.0
2028,154,256.0
2029,154,254.0
2030,154,275.0
2031,154,231.0
2032,154,234.0
2033,154,269.0
2034,153,249.0
2035,153,258.0
2036,153,291.0
2037,154,317.0
2038,154,276.0
2039,154,280.0
2040,154,266.0
2041,155,266.0
2042,155,288.0
2043,156,269.0
2044,156,264.0
2045,156,225.0
2046,157,225.0
2047,157,233.0
2048,157,243.0
2049,157,249.0
2050,158,243.0
2051,157,253.0
2052,157,251.0
2053,157,251.0
2054,157,252.0
2055,158,247.0
2056,157,247.0
2057,157,247.0
2058,156,267.0
2059,156,246.0
2060,156,247.0
2061,156,254.0
2062,155,269.0
2063,155,246.0
2064,155,244.0
2065,155,247.0
2066,154,227.0
2067,154,240.0
2068,154,241.0
2069,154,245.0
2070,154,240.0
2071,154,223.0
2072,154,188.0
2073,154,1.0
2074,153,6.0
2075,152,6.0
2076,151,6.0
2077,150,179.0
2078,150,336.0
2079,151,278.0
2080,150,275.0
2081,150,271.0
2082,150,266.0
2083,151,249.0
2084,151,250.0
2085,150,241.0
2086,150,255.0
2087,150,227.0
2088,151,255.0
2089,151,255.0
2090,151,238.0
2091,151,276.0
2092,151,286.0
2093,151,278.0
2094,151,263.0
2095,151,254.0
2096,151,277.0
2097,151,291.0
2098,152,268.0
2099,152,250.0
2100,151,251.0
2101,151,257.0
2102,152,249.0
2103,151,230.0
2104,151,222.0
2105,151,250.0
2106,151,248.0
2107,151,265.0
2108,151,259.0
2109,151,247.0
2110,151,247.0
2111,152,247.0
2112,152,283.0
2113,153,242.0
2114,154,261.0
2115,154,235.0
2116,154,235.0
2117,155,247.0
2118,155,224.0
2119,154,212.0
2120,154,306.0
2121,154,382.0
2122,154,338.0
2123,154,314.0
2124,154,297.0
2125,154,263.0
2126,153,263.0
2127,154,271.0
2128,154,274.0
2129,153,264.0
2130,154,249.0
2131,154,241.0
2132,153,259.0
2133,154,247.0
2134,154,341.0
2135,154,254.0
2136,154,379.0
2137,155,259.0
2138,155,191.0
2139,155,232.0
2140,156,228.0
2141,156,270.0
2142,156,223.0
2143,157,235.0
2144,157,235.0
2145,157,211.0
2146,157,171.0
2147,157,132.0
2148,157,154.0
2149,156,222.0
2150,155,372.0
2151,155,332.0
2152,155,268.0
2153,155,265.0
2154,156,261.0
2155,156,275.0
2156,156,262.0
2157,157,248.0
2158,158,270.0
2159,158,281.0
2160,159,276.0
2161,159,250.0
2162,159,278.0
2163,159,221.0
2164,160,239.0
2165,159,253.0
2166,159,238.0
2167,159,269.0
2168,159,276.0
2169,159,238.0
2170,159,200.0
2171,159,238.0
2172,159,252.0
2173,159,239.0
2174,159,247.0
2175,158,247.0
2176,159,249.0
2177,158,264.0
2178,158,258.0
2179,158,246.0
2180,158,252.0
2181,158,251.0
2182,158,252.0
2183,158,226.0
2184,158,249.0
2185,158,233.0
2186,158,224.0
2187,158,239.0
2188,158,249.0
2189,158,222.0
2190,158,222.0
2191,158,244.0
2192,157,236.0
2193,158,231.0
2194,158,242.0
2195,157,244.0
2196,157,246.0
2197,157,239.0
2198,157,244.0
2199,157,274.0
2200,157,232.0
2201,157,249.0
2202,157,242.0
2203,156,256.0
2204,157,238.0
2205,156,260.0
2206,156,247.0
2207,157,238.0
2208,156,234.0
2209,157,242.0
2210,156,240.0
2211,156,254.0
2212,156,264.0
2213,156,247.0
2214,156,239.0
2215,156,244.0
2216,156,245.0
2217,156,245.0
2218,156,234.0
2219,155,233.0
2220,155,251.0
2221,156,242.0
2222,156,250.0
2223,155,210.0
2224,155,247.0
2225,155,242.0
2226,155,242.0
2227,156,263.0
2228,156,279.0
2229,155,267.0
2230,156,251.0
2231,156,258.0
2232,155,272.0
2233,156,276.0
2234,155,273.0
2235,156,266.0
2236,156,273.0
2237,156,260.0
2238,156,256.0
2239,157,261.0
2240,156,248.0
2241,157,251.0
2242,157,273.0
2243,157,274.0
2244,157,273.0
2245,157,267.0
2246,157,263.0
2247,156,268.0
2248,157,264.0
2249,157,259.0
2250,157,248.0
2251,157,244.0
2252,156,249.0
2253,156,246.0
2254,156,248.0
2255,156,265.0
2256,155,279.0
2257,154,250.0
2258,154,241.0
2259,154,230.0
2260,155,205.0
2261,155,210.0
2262,155,233.0
2263,155,238.0
2264,155,235.0
2265,155,241.0
2266,156,234.0
2267,156,230.0
2268,155,251.0
2269,156,251.0
2270,156,249.0
2271,156,258.0
2272,157,250.0
2273,157,263.0
2274,157,252.0
2275,157,251.0
2276,157,252.0
2277,157,254.0
2278,157,230.0
2279,157,238.0
2280,158,252.0
2281,158,250.0
2282,158,263.0
2283,158,260.0
2284,158,257.0
2285,158,246.0
2286,158,241.0
2287,158,220.0
2288,158,242.0
2289,158,249.0
2290,158,256.0
2291,157,236.0
2292,157,248.0
2293,157,252.0
2294,158,245.0
2295,158,239.0
2296,157,252.0
2297,157,219.0
2298,157,184.0
2299,157,144.0
2300,157,163.0
2301,157,171.0
2302,156,216.0
2303,155,266.0
2304,155,246.0
2305,154,246.0
2306,154,254.0
2307,154,252.0
2308,154,269.0
2309,153,257.0
2310,153,250.0
2311,153,241.0
2312,152,234.0
2313,152,222.0
2314,152,240.0
2315,152,211.0
2316,152,235.0
2317,153,219.0
2318,152,237.0
2319,153,251.0
2320,153,264.0
2321,153,241.0
2322,153,235.0
2323,153,233.0
2324,152,238.0
2325,152,248.0
2326,152,240.0
2327,152,244.0
2328,152,235.0
2329,152,230.0
2330,152,253.0
2331,152,251.0
2332,152,248.0
2333,152,249.0
2334,152,241.0
2335,151,236.0
2336,151,229.0
2337,151,245.0
2338,151,257.0
2339,152,254.0
2340,152,240.0
2341,152,225.0
2342,152,236.0
2343,152,276.0
2344,152,295.0
2345,153,257.0
2346,153,258.0
2347,153,243.0
2348,154,253.0
2349,154,282.0
2350,154,246.0
2351,154,253.0
2352,154,236.0
2353,155,234.0
2354,154,234.0
2355,155,233.0
2356,154,237.0
2357,154,242.0
2358,155,229.0
2359,155,281.0
2360,155,244.0
2361,154,246.0
2362,154,257.0
2363,154,249.0
2364,154,244.0
2365,154,264.0
2366,154,264.0
2367,154,258.0
2368,154,252.0
2369,154,257.0
2370,154,268.0
2371,155,269.0
2372,155,263.0
2373,155,268.0
2374,155,268.0
2375,155,260.0
2376,156,256.0
2377,156,248.0
2378,156,256.0
2379,156,248.0
2380,156,240.0
2381,156,255.0
2382,156,255.0
2383,156,251.0
2384,156,264.0
2385,157,267.0
2386,157,251.0
2387,156,300.0
2388,157,259.0
2389,157,257.0
2390,157,254.0
2391,157,252.0
2392,157,268.0
2393,156,252.0
2394,157,250.0
2395,157,260.0
2396,156,243.0
2397,156,239.0
2398,156,239.0
2399,155,232.0
2400,155,212.0
2401,154,213.0
2402,154,141.0
2403,153,0.0
2404,152,0.0
2405,151,0.0
2406,150,13.0
2407,149,176.0
2408,150,312.0
2409,150,310.0
2410,150,310.0
2411,150,277.0
2412,150,275.0
2413,150,271.0
2414,150,271.0
2415,150,264.0
2416,150,270.0
2417,150,264.0
2418,150,269.0
2419,150,246.0
2420,151,229.0
2421,151,239.0
2422,151,240.0
2423,151,241.0
2424,151,246.0
2425,152,250.0
2426,152,264.0
2427,152,241.0
2428,152,257.0
2429,152,262.0
2430,152,246.0
2431,152,263.0
2432,153,223.0
2433,153,209.0
2434,152,234.0
2435,152,229.0
2436,153,235.0
2437,153,245.0
2438,153,221.0
2439,153,221.0
2440,154,227.0
2441,153,237.0
2442,153,225.0
2443,153,227.0
2444,153,238.0
2445,154,254.0
2446,154,247.0
2447,154,240.0
2448,154,239.0
2449,154,245.0
2450,154,254.0
2451,154,256.0
2452,153,284.0
2453,152,285.0
2454,151,245.0
2455,150,245.0
2456,150,224.0
2457,150,221.0
2458,150,215.0
2459,150,252.0
2460,151,223.0
2461,151,250.0
2462,152,257.0
2463,152,251.0
2464,152,244.0
2465,153,246.0
2466,153,215.0
2467,153,302.0
2468,153,260.0
2469,154,341.0
2470,154,281.0
2471,154,236.0
2472,155,239.0
2473,155,232.0
2474,156,211.0
2475,156,228.0
2476,157,239.0
2477,157,220.0
2478,157,234.0
2479,157,190.0
2480,157,210.0
2481,157,197.0
2482,157,258.0
2483,157,278.0
2484,157,293.0
2485,157,324.0
2486,157,287.0
2487,157,234.0
2488,157,232.0
2489,158,242.0
2490,158,273.0
2491,158,269.0
2492,157,249.0
2493,158,226.0
2494,157,223.0
2495,157,228.0
2496,157,237.0
2497,157,222.0
2498,157,194.0
2499,158,205.0
2500,158,194.0
2501,158,204.0
2502,157,241.0
2503,157,239.0
2504,157,214.0
2505,157,201.0
2506,157,222.0
2507,157,203.0
2508,156,226.0
2509,156,224.0
2510,156,233.0
2511,156,243.0
2512,155,252.0
2513,156,233.0
2514,155,245.0
2515,155,229.0
2516,155,219.0
2517,155,231.0
2518,155,231.0
2519,155,241.0
2520,155,223.0
2521,155,216.0
2522,155,236.0
2523,155,244.0
2524,155,233.0
2525,155,238.0
2526,155,231.0
2527,155,252.0
2528,154,267.0
2529,154,263.0
2530,154,294.0
2531,154,260.0
2532,154,243.0
2533,154,267.0
2534,153,270.0
2535,153,334.0
2536,153,320.0
2537,153,338.0
2538,152,383.0
2539,152,359.0
2540,153,318.0
2541,153,292.0
2542,153,288.0
2543,153,278.0
2544,153,276.0
2545,153,266.0
2546,153,276.0
2547,153,272.0
2548,152,262.0
2549,152,273.0
2550,152,267.0
2551,153,268.0
2552,152,231.0
2553,152,231.0
2554,153,245.0
2555,152,245.0
2556,153,224.0
2557,153,230.0
2558,152,239.0
2559,153,247.0
2560,153,250.0
2561,154,248.0
2562,154,239.0
2563,155,240.0
2564,155,246.0
2565,155,232.0
2566,156,238.0
2567,156,233.0
2568,156,248.0
2569,156,242.0
2570,156,239.0
2571,156,231.0
2572,156,241.0
2573,156,232.0
2574,156,250.0
2575,157,249.0
2576,157,252.0
2577,157,243.0
2578,157,241.0
2579,157,246.0
2580,157,268.0
2581,157,235.0
2582,157,248.0
2583,156,248.0
2584,156,239.0
2585,156,241.0
2586,156,241.0
2587,156,249.0
2588,156,252.0
2589,156,243.0
2590,156,244.0
2591,156,255.0
2592,156,232.0
2593,155,246.0
2594,156,230.0
2595,156,227.0
2596,156,226.0
2597,155,226.0
2598,156,255.0
2599,155,284.0
2600,155,261.0
2601,155,238.0
2602,156,236.0
2603,156,250.0
2604,156,249.0
2605,156,208.0
2606,156,253.0
2607,156,247.0
2608,156,236.0
2609,157,240.0
2610,156,258.0
2611,156,249.0
2612,157,249.0
2613,156,227.0
2614,156,260.0
2615,156,221.0
2616,157,243.0
2617,157,242.0
2618,157,250.0
2619,157,263.0
2620,156,238.0
2621,157,283.0
2622,156,265.0
2623,157,260.0
2624,156,251.0
2625,157,263.0
2626,156,250.0
2627,156,250.0
2628,156,230.0
2629,155,241.0
2630,155,240.0
2631,155,221.0
2632,155,195.0
2633,155,158.0
2634,154,132.0
2635,154,121.0
2636,153,121.0
2637,153,182.0
2638,153,257.0
2639,153,260.0
2640,153,299.0
2641,153,269.0
2642,153,249.0
2643,153,256.0
2644,153,244.0
2645,153,262.0
2646,153,235.0
2647,153,241.0
2648,153,266.0
2649,153,274.0
2650,153,249.0
2651,154,219.0
2652,154,246.0
2653,154,244.0
2654,154,250.0
2655,154,244.0
2656,155,247.0
2657,156,246.0
2658,156,254.0
2659,156,252.0
2660,157,252.0
2661,157,235.0
2662,157,235.0
2663,157,252.0
2664,157,255.0
2665,157,241.0
2666,157,241.0
2667,157,258.0
2668,157,285.0
2669,156,267.0
2670,156,245.0
2671,156,218.0
2672,156,240.0
2673,156,252.0
2674,157,257.0
2675,157,254.0
2676,157,243.0
2677,157,251.0
2678,156,259.0
2679,156,240.0
2680,156,259.0
2681,155,255.0
2682,155,240.0
2683,155,263.0
2684,155,242.0
2685,156,250.0
2686,156,247.0
2687,155,256.0
2688,156,249.0
2689,156,242.0
2690,156,241.0
2691,156,262.0
2692,156,251.0
2693,156,249.0
2694,157,245.0
2695,156,272.0
2696,156,253.0
2697,156,240.0
2698,156,246.0
2699,155,246.0
2700,155,246.0
2701,155,237.0
2702,154,239.0
2703,154,242.0
2704,154,234.0
2705,153,235.0
2706,153,266.0
2707,153,259.0
2708,154,254.0
2709,153,226.0
2710,153,244.0
2711,153,244.0
2712,153,243.0
2713,153,234.0
2714,153,235.0
2715,153,250.0
2716,153,257.0
2717,153,267.0
2718,153,258.0
2719,152,244.0
2720,152,268.0
2721,153,246.0
2722,153,246.0
2723,153,259.0
2724,153,257.0
2725,153,244.0
2726,154,239.0
2727,153,259.0
2728,153,233.0
2729,153,248.0
2730,153,233.0
2731,153,228.0
2732,153,205.0
2733,153,201.0
2734,154,198.0
2735,154,155.0
2736,154,0.0
2737,154,0.0
2738,153,0.0
2739,151,7.0
2740,151,237.0
2741,150,324.0
2742,150,301.0
2743,150,270.0
2744,150,286.0
2745,150,268.0
2746,150,262.0
2747,150,237.0
2748,150,241.0
2749,150,233.0
2750,150,226.0
2751,150,216.0
2752,151,265.0
2753,151,247.0
2754,151,254.0
2755,151,251.0
2756,152,260.0
2757,151,256.0
2758,152,248.0
2759,152,245.0
2760,152,242.0
2761,152,234.0
2762,153,258.0
2763,153,251.0
2764,153,231.0
2765,153,246.0
2766,154,218.0
2767,154,209.0
2768,154,201.0
2769,154,208.0
2770,154,222.0
2771,154,229.0
2772,154,223.0
2773,154,206.0
2774,154,276.0
2775,154,252.0
2776,154,239.0
2777,153,249.0
2778,154,247.0
2779,153,237.0
2780,153,245.0
2781,153,256.0
2782,153,258.0
2783,153,266.0
2784,153,271.0
2785,153,254.0
2786,153,270.0
2787,153,276.0
2788,153,270.0
2789,153,268.0
2790,153,271.0
2791,153,271.0
2792,152,245.0
2793,152,262.0
2794,153,235.0
2795,153,232.0
2796,153,223.0
2797,153,216.0
2798,154,192.0
2799,154,2.0
2800,154,2.0
2801,154,2.0
2802,153,19.0
2803,153,19.0
2804,152,166.0
2805,152,212.0
2806,151,196.0
2807,150,189.0
2808,150,171.0
2809,149,184.0
2810,149,170.0
2811,149,149.0
2812,148,153.0
2813,148,135.0
2814,148,150.0
2815,147,104.0
2816,145,0.0
2817,143,0.0
2818,141,0.0
2819,140,48.0
2820,140,286.0
2821,140,286.0
2822,141,251.0
2823,141,246.0
2824,141,246.0
2825,141,243.0
2826,142,232.0
2827,142,195.0
2828,143,211.0
2829,143,211.0
2830,144,155.0
2831,145,156.0
2832,145,173.0
2833,146,163.0
2834,146,156.0
2835,146,175.0
2836,146,166.0
2837,146,166.0
2838,146,157.0
2839,146,157.0
2840,146,146.0
2841,146,196.0
2842,145,183.0
2843,144,141.0
2844,144,6.0
2845,143,4.0
2846,142,0.0
2847,141,0.0
2848,139,0.0
2849,137,0.0
2850,135,8.0
2851,135,225.0
2852,135,269.0
2853,136,245.0
2854,136,248.0
2855,137,244.0
2856,137,283.0
2857,138,283.0
2858,138,236.0
2859,139,222.0
2860,139,251.0
2861,140,213.0
2862,141,207.0
2863,141,196.0
2864,141,201.0
2865,142,215.0
2866,142,215.0
2867,142,198.0
2868,142,226.0
2869,143,209.0
2870,143,219.0
2871,143,228.0
2872,143,238.0
2873,143,229.0
2874,144,240.0
2875,144,160.0
2876,144,229.0
2877,144,220.0
2878,143,213.0
2879,143,214.0
2880,142,211.0
2881,142,213.0
2882,142,219.0
2883,141,213.0
2884,142,200.0
2885,142,196.0
2886,141,195.0
2887,141,196.0
2888,141,207.0
2889,141,194.0
2890,141,180.0
2891,141,172.0
2892,141,172.0
2893,141,164.0
2894,141,155.0
2895,141,160.0
2896,141,155.0
2897,141,167.0
2898,142,147.0
2899,142,176.0
2900,142,150.0
2901,143,0.0
2902,143,0.0
2903,142,0.0
2904,141,0.0
2905,140,0.0
2906,140,0.0
2907,138,0.0
2908,136,0.0
2909,135,39.0
2910,135,310.0
2911,135,354.0
2912,135,320.0
2913,135,244.0
2914,135,241.0
2915,135,228.0
2916,135,269.0
2917,136,208.0
2918,137,217.0
2919,138,205.0
2920,138,192.0
2921,138,171.0
2922,137,166.0
2923,137,170.0
2924,137,183.0
2925,137,183.0
2926,138,171.0
2927,138,165.0
2928,139,160.0
2929,139,157.0
2930,139,168.0
2931,139,169.0
2932,139,162.0
2933,139,181.0
2934,139,168.0
2935,138,168.0
2936,138,174.0
2937,138,183.0
2938,138,172.0
2939,138,168.0
2940,138,166.0
2941,137,172.0
2942,137,197.0
2943,137,200.0
2944,137,182.0
2945,136,171.0
2946,136,168.0
2947,136,168.0
2948,135,172.0
2949,135,154.0
2950,135,162.0
2951,135,162.0
2952,135,176.0
2953,135,179.0
2954,135,179.0
2955,135,184.0
2956,136,193.0
2957,136,156.0
2958,136,170.0
2959,136,172.0
2960,137,165.0
2961,137,178.0
2962,136,179.0
2963,137,171.0
2964,137,170.0
2965,137,172.0
2966,137,159.0
2967,137,178.0
2968,137,155.0
2969,136,149.0
2970,136,0.0
2971,135,0.0
2972,135,0.0
2973,134,0.0
2974,134,0.0
2975,133,0.0
2976,133,0.0
2977,132,0.0
2978,131,2.0
2979,130,15.0
2980,130,15.0
2981,130,15.0
2982,130,110.0
2983,129,158.0
2984,129,0.0
2985,128,0.0
2986,127,0.0
2987,127,0.0
2988,126,0.0
2989,126,0.0
2990,126,0.0
2991,109,
2992,111,210.0
2993,112,237.0
2994,113,253.0
2995,115,252.0
2996,116,278.0
2997,117,288.0
2998,119,288.0
2999,120,291.0
3000,122,316.0
3001,123,312.0
3002,125,269.0
3003,127,187.0
3004,128,173.0
3005,130,156.0
3006,131,156.0
3007,132,160.0
3008,133,157.0
3009,134,177.0
3010,134,177.0
3011,134,200.0
3012,135,138.0
3013,135,146.0
3014,135,158.0
3015,135,164.0
3016,135,156.0
3017,135,162.0
3018,135,171.0
3019,135,161.0
3020,135,161.0
3021,135,157.0
3022,135,157.0
3023,135,166.0
3024,134,166.0
3025,135,173.0
3026,135,167.0
3027,135,168.0
3028,135,178.0
3029,135,182.0
3030,135,180.0
3031,136,184.0
3032,135,207.0
3033,135,196.0
3034,135,239.0
3035,135,167.0
3036,135,194.0
3037,135,204.0
3038,135,270.0
3039,135,190.0
3040,136,225.0
3041,136,187.0
3042,136,168.0
3043,136,170.0
3044,136,160.0
3045,136,171.0
3046,136,182.0
3047,136,191.0
3048,136,217.0
3049,135,193.0
3050,135,185.0
3051,135,184.0
3052,135,191.0
3053,135,208.0
3054,135,208.0
3055,135,202.0
3056,135,186.0
3057,135,189.0
3058,134,181.0
3059,134,203.0
3060,134,194.0
3061,134,189.0
3062,134,190.0
3063,134,212.0
3064,135,203.0
3065,135,188.0
3066,136,199.0
3067,136,169.0
3068,136,173.0
3069,137,160.0
3070,137,138.0
3071,137,0.0
3072,137,0.0
3073,136,0.0
3074,135,0.0
3075,135,0.0
3076,134,0.0
3077,133,1.0
3078,132,2.0
3079,132,0.0
3080,131,0.0
3081,130,0.0
3082,129,9.0
3083,128,215.0
3084,127,215.0
3085,127,258.0
3086,127,0.0
3087,127,0.0
3088,127,0.0
3089,127,0.0
3090,127,0.0
3091,126,0.0
3092,125,0.0
3093,123,0.0
3094,122,16.0
3095,121,236.0
3096,121,236.0
3097,122,278.0
3098,123,288.0
3099,124,298.0
3100,125,319.0
3101,126,351.0
3102,128,251.0
3103,129,239.0
3104,130,184.0
3105,131,166.0
3106,131,162.0
3107,131,176.0
3108,131,173.0
3109,131,183.0
3110,131,183.0
3111,131,168.0
3112,131,148.0
3113,131,146.0
3114,131,134.0
3115,131,136.0
3116,130,135.0
3117,130,133.0
3118,130,138.0
3119,129,143.0
3120,129,121.0
3121,129,104.0
3122,129,118.0
3123,129,159.0
3124,129,240.0
3125,129,164.0
3126,129,141.0
3127,129,221.0
3128,129,221.0
3129,129,191.0
3130,129,164.0
3131,129,183.0
3132,129,196.0
3133,129,167.0
3134,129,168.0
3135,129,209.0
3136,129,211.0
3137,129,192.0
3138,129,218.0
3139,130,203.0
3140,130,186.0
3141,130,163.0
3142,131,206.0
3143,131,235.0
3144,131,186.0
3145,131,186.0
3146,131,147.0
3147,131,155.0
3148,131,118.0
3149,131,132.0
3150,131,182.0
3151,131,158.0
3152,131,138.0
3153,131,150.0
3154,131,129.0
3155,131,141.0
3156,131,135.0
3157,131,127.0
3158,131,122.0
3159,130,110.0
3160,130,0.0
3161,129,0.0
3162,129,0.0
3163,128,1.0
3164,128,107.0
3165,128,133.0
3166,128,161.0
3167,128,197.0
3168,128,179.0
3169,128,198.0
3170,127,233.0
3171,128,208.0
3172,128,208.0
3173,128,201.0
3174,128,239.0
3175,129,265.0
3176,129,216.0
3177,129,205.0
3178,129,217.0
3179,129,220.0
3180,129,225.0
3181,129,221.0
3182,129,202.0
3183,129,188.0
3184,129,182.0
3185,129,181.0
3186,129,185.0
3187,129,187.0
3188,129,190.0
3189,129,193.0
3190,129,143.0
3191,129,194.0
3192,130,211.0
3193,130,171.0
3194,130,167.0
3195,131,228.0
3196,131,203.0
3197,132,276.0
3198,132,244.0
3199,133,148.0
3200,133,171.0
3201,133,179.0
3202,134,163.0
3203,134,168.0
3204,135,143.0
3205,135,131.0
3206,134,118.0
3207,133,154.0
3208,132,150.0
3209,132,164.0
3210,132,154.0
3211,133,127.0
3212,133,156.0
3213,133,126.0
3214,133,148.0
3215,132,123.0
3216,132,147.0
3217,132,114.0
