,heartrate,watts
200,125,157
201,125,148
202,125,148
203,126,152
204,127,156
205,127,155
206,128,148
207,130,142
208,130,144
209,131,147
210,130,145
211,130,147
212,129,148
213,128,151
214,128,148
215,128,147
216,129,146
217,129,146
218,129,159
219,128,156
220,127,156
221,127,155
222,126,154
223,126,161
224,125,162
225,125,160
226,125,157
227,126,159
228,126,156
229,126,144
230,126,144
231,127,145
232,127,145
233,127,146
234,128,145
235,128,143
236,128,146
237,128,145
238,127,146
239,127,146
240,127,148
241,127,147
242,126,146
243,126,145
244,126,145
245,125,148
246,125,148
247,125,150
248,124,151
249,124,152
250,124,155
251,124,157
252,124,154
253,124,158
254,124,158
255,124,160
256,124,158
257,125,158
258,125,158
259,125,177
260,126,192
261,125,179
262,126,201
263,127,179
264,128,164
265,128,156
266,129,158
267,129,160
268,130,162
269,130,163
270,130,161
271,130,161
272,130,160
273,131,164
274,131,162
275,131,159
276,131,158
277,133,158
278,133,159
279,133,162
280,132,162
281,132,163
282,132,163
283,131,159
284,131,162
285,132,163
286,132,162
287,132,161
288,132,164
289,132,164
290,132,164
291,131,163
292,130,164
293,130,165
294,130,165
295,130,163
296,130,163
297,130,162
298,130,162
299,130,182
300,130,212
301,129,256
302,129,222
303,129,158
304,129,164
305,129,157
306,129,156
307,129,193
308,129,239
309,130,188
310,130,186
311,130,167
312,132,152
313,132,148
314,132,144
315,132,140
316,132,144
317,132,143
318,132,146
319,132,146
320,132,149
321,131,147
322,131,198
323,130,201
324,130,189
325,130,189
326,130,180
327,130,136
328,130,150
329,131,152
330,131,152
331,131,149
332,131,146
333,131,146
334,130,133
335,130,153
336,130,152
337,129,151
338,129,150
339,128,149
340,128,152
341,127,151
342,127,152
343,127,156
344,128,154
345,128,153
346,128,155
347,128,154
348,128,155
349,128,158
350,128,152
351,129,151
352,129,156
353,128,155
354,128,155
355,128,153
356,128,156
357,128,154
358,128,159
359,129,153
360,129,156
361,128,155
362,129,154
363,128,156
364,128,153
365,128,154
366,128,156
367,128,155
368,128,156
369,128,156
370,129,155
371,129,155
372,129,155
373,129,157
374,129,155
375,129,155
376,129,156
377,129,151
378,129,154
379,129,157
380,129,152
381,129,156
382,129,154
383,129,156
384,129,155
385,128,156
386,128,155
387,128,156
388,128,154
389,129,155
390,128,157
391,128,157
392,128,155
393,128,154
394,129,157
395,130,155
396,130,156
397,130,155
398,129,155
399,129,155
400,128,155
401,128,156
402,128,155
403,127,156
404,127,155
405,127,154
406,127,155
407,127,155
408,127,151
409,127,154
410,127,154
411,127,157
412,126,155
413,126,153
414,126,157
415,126,156
416,127,154
417,128,153
418,128,156
419,128,155
420,128,156
421,128,154
422,127,155
423,126,155
424,126,156
425,126,154
426,126,155
427,127,156
428,127,154
429,127,158
430,127,154
431,126,151
432,126,156
433,124,154
434,124,154
435,124,153
436,124,155
437,125,157
438,125,155
439,125,156
440,125,155
441,126,156
442,126,155
443,127,154
444,128,155
445,128,156
446,128,151
447,128,155
448,128,156
449,128,156
450,128,157
451,128,157
452,128,157
453,128,155
454,128,155
455,128,155
456,128,155
457,128,155
458,128,156
459,128,156
460,128,153
461,128,154
462,128,154
463,128,155
464,128,158
465,129,160
466,129,160
467,129,160
468,130,160
469,130,158
470,130,160
471,130,161
472,129,162
473,128,154
474,128,154
475,127,161
476,127,159
477,127,162
478,127,162
479,128,160
480,128,160
481,128,159
482,128,160
483,128,160
484,129,161
485,128,158
486,129,159
487,129,155
488,129,160
489,130,161
490,130,156
491,129,160
492,129,159
493,128,160
494,128,159
495,128,163
496,128,163
497,128,162
498,129,161
499,129,160
500,129,159
501,129,159
502,130,159
503,130,160
504,131,159
505,132,156
506,133,159
507,135,161
508,135,160
509,135,159
510,135,161
511,134,161
512,134,162
513,133,158
514,132,161
515,131,159
516,131,161
517,130,160
518,130,161
519,129,160
520,129,162
521,129,162
522,129,160
523,129,157
524,129,161
525,128,160
526,128,161
527,128,159
528,128,157
529,128,160
530,128,162
531,128,159
532,128,160
533,128,159
534,128,159
535,128,161
536,128,160
537,127,160
538,127,160
539,128,161
540,128,160
541,129,160
542,129,161
543,129,161
544,129,161
545,129,162
546,128,163
547,128,160
548,128,161
549,128,163
550,127,156
551,126,161
552,126,159
553,126,159
554,126,160
555,127,160
556,127,159
557,127,160
558,127,160
559,127,161
560,127,161
561,127,161
562,127,160
563,128,159
564,128,159
565,128,160
566,129,161
567,129,159
568,129,157
569,129,159
570,129,160
571,128,160
572,128,160
573,128,155
574,128,155
575,129,167
576,129,157
577,130,160
578,130,159
579,130,161
580,130,160
581,130,159
582,130,159
583,130,165
584,130,164
585,130,166
586,131,165
587,131,172
588,130,165
589,130,162
590,130,164
591,129,160
592,129,168
593,129,164
594,129,166
595,129,165
596,129,165
597,128,164
598,128,164
599,129,161
600,129,163
601,129,166
602,129,166
603,130,164
604,130,163
605,130,170
606,130,166
607,130,166
608,130,164
609,130,165
610,130,164
611,130,163
612,130,164
613,130,164
614,130,165
615,130,165
616,129,165
617,129,167
618,129,165
619,128,170
620,129,160
621,129,164
622,129,164
623,129,164
624,129,165
625,129,164
626,129,167
627,130,167
628,129,165
629,130,164
630,130,166
631,130,163
632,130,164
633,130,166
634,130,165
635,130,167
636,130,164
637,129,158
638,129,163
639,128,163
640,128,165
641,128,166
642,128,165
643,127,166
644,127,158
645,127,164
646,127,164
647,126,164
648,126,166
649,126,167
650,125,165
651,125,164
652,125,164
653,125,165
654,126,165
655,126,164
656,127,165
657,128,165
658,129,169
659,129,170
660,130,170
661,130,170
662,129,171
663,129,170
664,129,171
665,129,168
666,129,170
667,129,168
668,129,172
669,130,169
670,130,171
671,129,169
672,128,173
673,127,169
674,127,170
675,126,173
676,126,171
677,126,169
678,126,163
679,126,168
680,126,169
681,126,171
682,126,170
683,126,172
684,126,170
685,126,172
686,126,170
687,126,170
688,125,170
689,125,170
690,126,169
691,126,169
692,126,170
693,127,171
694,127,173
695,128,169
696,128,171
697,128,170
698,128,170
699,128,170
700,128,169
701,128,170
702,128,166
703,128,171
704,128,170
705,128,170
706,129,176
707,129,169
708,129,172
709,129,171
710,130,170
711,129,172
712,129,171
713,129,169
714,129,169
715,129,171
716,128,171
717,129,170
718,129,170
719,129,172
720,130,173
721,130,171
722,130,172
723,130,169
724,130,169
725,130,170
726,130,170
727,130,158
728,130,169
729,130,172
730,130,171
731,130,172
732,130,171
733,129,170
734,129,169
735,129,177
736,128,167
737,128,166
738,128,170
739,127,171
740,127,169
741,126,171
742,126,166
743,127,170
744,127,170
745,127,171
746,127,172
747,127,171
748,127,164
749,127,169
750,127,170
751,127,170
752,127,170
753,127,171
754,128,168
755,128,171
756,128,170
757,128,171
758,128,170
759,128,170
760,128,171
761,128,169
762,128,166
763,128,172
764,126,172
765,126,170
766,127,172
767,127,170
768,127,169
769,127,170
770,127,170
771,128,172
772,127,172
773,128,169
774,128,171
775,128,170
776,128,172
777,128,174
778,128,175
779,128,175
780,128,171
781,128,171
782,129,173
783,129,170
784,129,176
785,129,178
786,129,175
787,129,176
788,130,176
789,130,174
790,130,174
791,130,175
792,130,174
793,130,175
794,130,170
795,130,172
796,130,174
797,130,174
798,131,176
799,130,175
800,130,176
801,130,173
802,130,174
803,130,174
804,130,176
805,130,178
806,130,174
807,131,171
808,131,176
809,131,176
810,130,175
811,130,174
812,130,178
813,130,175
814,130,175
815,130,173
816,131,177
817,131,174
818,131,181
819,132,171
820,132,173
821,132,175
822,133,170
823,134,181
824,134,176
825,134,175
826,133,168
827,132,177
828,132,174
829,132,172
830,131,183
831,131,173
832,131,174
833,131,171
834,130,172
835,130,176
836,130,173
837,130,173
838,131,175
839,131,174
840,130,177
841,131,174
842,130,167
843,130,171
844,130,172
845,131,177
846,130,176
847,130,178
848,130,174
849,130,175
850,130,179
851,130,176
852,130,177
853,130,172
854,130,181
855,130,174
856,130,175
857,130,173
858,131,174
859,131,169
860,131,176
861,131,173
862,131,176
863,131,177
864,131,175
865,131,170
866,131,174
867,131,174
868,131,171
869,131,174
870,132,170
871,132,173
872,134,171
873,135,176
874,135,170
875,135,177
876,135,169
877,135,171
878,134,172
879,134,175
880,134,178
881,134,174
882,134,172
883,134,179
884,134,177
885,134,177
886,133,173
887,133,179
888,132,178
889,132,179
890,131,175
891,131,177
892,131,173
893,131,174
894,131,176
895,131,176
896,131,174
897,132,175
898,132,179
899,128,176
900,127,177
901,127,186
902,126,185
903,126,187
904,126,185
905,126,174
906,126,183
907,127,185
908,127,185
909,127,184
910,128,176
911,128,185
912,128,175
913,129,184
914,127,191
915,127,177
916,127,183
917,127,176
918,128,177
919,128,175
920,128,175
921,128,183
922,129,172
923,129,178
924,130,176
925,130,177
926,130,178
927,130,179
928,131,181
929,131,173
930,131,173
931,132,176
932,132,178
933,132,176
934,132,178
935,133,178
936,132,175
937,132,179
938,132,180
939,132,179
940,132,176
941,131,176
942,132,181
943,132,178
944,132,185
945,132,182
946,133,180
947,133,181
948,133,184
949,134,183
950,134,180
951,135,214
952,135,180
953,136,177
954,137,182
955,137,181
956,137,176
957,136,173
958,136,174
959,136,183
960,135,180
961,135,167
962,135,179
963,135,177
964,135,179
965,134,176
966,134,183
967,134,177
968,134,178
969,135,191
970,135,180
971,135,174
972,135,163
973,135,176
974,135,168
975,136,180
976,136,180
977,136,180
978,136,181
979,136,180
980,135,180
981,135,180
982,135,179
983,135,179
984,135,177
985,135,179
986,135,174
987,135,182
988,135,176
989,136,181
990,136,176
991,136,182
992,137,183
993,138,178
994,138,175
995,139,177
996,139,184
997,139,181
998,139,182
999,139,182
1000,139,185
1001,139,184
1002,139,181
1003,139,188
1004,138,181
1005,137,181
1006,137,181
1007,136,182
1008,135,178
1009,135,184
1010,134,178
1011,134,180
1012,134,179
1013,134,176
1014,134,184
1015,134,181
1016,134,181
1017,134,178
1018,134,182
1019,134,182
1020,134,178
1021,133,179
1022,133,182
1023,133,184
1024,133,184
1025,132,180
1026,133,177
1027,132,181
1028,133,178
1029,133,182
1030,133,177
1031,133,182
1032,133,179
1033,133,177
1034,133,179
1035,132,178
1036,132,177
1037,132,176
1038,132,181
1039,132,178
1040,132,182
1041,132,179
1042,132,181
1043,132,178
1044,132,179
1045,132,177
1046,132,178
1047,132,179
1048,132,182
1049,131,180
1050,132,181
1051,131,181
1052,131,179
1053,132,181
1054,131,177
1055,131,182
1056,131,180
1057,131,180
1058,131,183
1059,131,179
1060,131,182
1061,131,180
1062,131,178
1063,132,180
1064,133,181
1065,133,184
1066,133,189
1067,133,179
1068,133,176
1069,132,178
1070,132,181
1071,131,177
1072,131,178
1073,132,178
1074,132,178
1075,133,180
1076,134,177
1077,134,176
1078,134,179
1079,134,178
1080,134,176
1081,134,178
1082,134,175
1083,134,178
1084,134,177
1085,134,176
1086,135,180
1087,135,179
1088,135,176
1089,135,177
1090,135,180
1091,135,180
1092,135,184
1093,135,179
1094,135,179
1095,135,177
1096,135,177
1097,135,179
1098,134,182
1099,134,184
1100,133,177
1101,133,178
1102,133,181
1103,133,179
1104,134,188
1105,134,186
1106,134,179
1107,134,184
1108,134,175
1109,135,180
1110,134,177
1111,135,187
1112,135,184
1113,135,178
1114,135,179
1115,135,177
1116,135,184
1117,135,177
1118,135,180
1119,135,181
1120,135,179
1121,135,182
1122,135,178
1123,134,180
1124,133,181
1125,133,183
1126,133,181
1127,132,183
1128,132,179
1129,132,176
1130,133,180
1131,133,179
1132,133,179
1133,134,178
1134,135,174
1135,136,176
1136,137,176
1137,138,179
1138,138,173
1139,137,178
1140,137,176
1141,136,180
1142,135,179
1143,135,186
1144,134,183
1145,134,181
1146,134,181
1147,134,180
1148,134,178
1149,133,180
1150,133,179
1151,132,179
1152,132,183
1153,131,182
1154,131,179
1155,131,189
1156,131,181
1157,131,177
1158,132,179
1159,132,178
1160,132,179
1161,132,183
1162,132,181
1163,132,178
1164,132,179
1165,133,180
1166,133,180
1167,133,178
1168,133,180
1169,132,179
1170,131,183
1171,132,180
1172,131,186
1173,132,180
1174,132,178
1175,133,179
1176,134,186
1177,134,181
1178,134,181
1179,134,179
1180,134,179
1181,134,180
1182,134,176
1183,134,181
1184,133,180
1185,133,177
1186,133,178
1187,133,180
1188,132,179
1189,132,177
1190,132,178
1191,132,179
1192,132,180
1193,131,181
1194,131,178
1195,131,180
1196,131,178
1197,131,181
1198,132,181
1199,132,179
1200,132,179
1201,132,177
1202,132,176
1203,132,179
1204,133,179
1205,133,178
1206,134,177
1207,133,177
1208,134,178
1209,134,180
1210,133,184
1211,134,178
1212,134,178
1213,135,185
1214,134,184
1215,135,178
1216,135,180
1217,135,178
1218,135,184
1219,134,181
1220,135,178
1221,134,191
1222,135,186
1223,134,181
1224,134,187
1225,134,183
1226,134,180
1227,134,187
1228,134,182
1229,134,182
1230,133,187
1231,133,181
1232,132,186
1233,132,184
1234,131,180
1235,131,184
1236,131,181
1237,131,188
1238,131,185
1239,131,182
1240,131,188
1241,131,185
1242,131,185
1243,131,186
1244,131,178
1245,131,181
1246,131,184
1247,131,177
1248,131,186
1249,131,173
1250,131,186
1251,131,176
1252,131,182
1253,131,183
1254,131,173
1255,131,177
1256,131,177
1257,132,177
1258,131,178
1259,131,174
1260,130,180
1261,131,178
1262,130,181
1263,130,180
1264,130,184
1265,130,176
1266,130,178
1267,130,177
1268,129,179
1269,128,185
1270,128,178
1271,128,188
1272,128,180
1273,128,179
1274,128,180
1275,129,172
1276,129,178
1277,130,181
1278,130,181
1279,131,186
1280,132,188
1281,132,174
1282,132,184
1283,133,189
1284,133,175
1285,134,180
1286,134,174
1287,135,186
1288,135,183
1289,135,187
1290,135,189
1291,135,173
1292,135,184
1293,134,175
1294,134,187
1295,133,174
1296,133,175
1297,133,174
1298,133,169
1299,133,185
1300,132,173
1301,133,173
1302,132,173
1303,133,175
1304,132,187
1305,133,174
1306,133,173
1307,133,172
1308,133,168
1309,133,175
1310,134,174
1311,134,172
1312,134,170
1313,134,176
1314,134,177
1315,134,183
1316,135,164
1317,135,174
1318,136,175
1319,136,174
1320,135,173
1321,136,185
1322,136,186
1323,136,174
1324,135,174
1325,136,177
1326,135,187
1327,136,175
1328,136,183
1329,136,175
1330,135,176
1331,135,186
1332,135,177
1333,135,182
1334,135,180
1335,134,181
1336,134,180
1337,134,178
1338,135,183
1339,135,175
1340,135,185
1341,135,177
1342,135,182
1343,135,176
1344,134,184
1345,134,173
1346,134,176
1347,134,179
1348,133,176
1349,134,180
1350,133,180
1351,133,176
1352,133,177
1353,132,176
1354,131,178
1355,131,174
1356,130,176
1357,131,172
1358,130,175
1359,130,175
1360,131,177
1361,131,182
1362,131,183
1363,131,182
1364,132,179
1365,132,181
1366,132,178
1367,132,180
1368,133,175
1369,133,185
1370,133,180
1371,133,176
1372,133,177
1373,133,175
1374,132,175
1375,132,174
1376,132,176
1377,132,184
1378,133,174
1379,133,175
1380,133,174
1381,132,187
1382,132,183
1383,133,177
1384,133,176
1385,133,177
1386,134,182
1387,134,177
1388,134,184
1389,133,177
1390,133,184
1391,133,177
1392,133,181
1393,132,177
1394,132,173
1395,132,187
1396,131,173
1397,132,188
1398,132,187
1399,132,185
1400,131,184
1401,130,187
1402,130,186
1403,128,179
1404,128,186
1405,127,184
1406,127,188
1407,125,181
1408,125,178
1409,125,185
1410,125,183
1411,125,183
1412,125,183
1413,125,175
1414,126,183
1415,126,175
1416,126,185
1417,126,171
1418,126,176
1419,126,177
1420,127,177
1421,128,187
1422,128,170
1423,129,175
1424,129,175
1425,130,178
1426,130,176
1427,129,175
1428,129,176
1429,129,175
1430,129,172
1431,129,175
1432,129,176
1433,130,182
1434,129,175
1435,130,182
1436,130,176
1437,130,184
1438,130,182
1439,130,184
1440,130,186
1441,131,177
1442,131,185
1443,130,183
1444,131,182
1445,131,186
1446,131,187
1447,131,185
1448,131,174
1449,131,184
1450,131,185
1451,131,183
1452,131,189
1453,131,177
1454,131,120
1455,131,178
1456,131,193
1457,131,181
1458,131,179
1459,131,183
1460,131,178
1461,131,181
1462,131,176
1463,131,178
1464,131,180
1465,131,179
1466,132,180
1467,132,180
1468,133,181
1469,133,181
1470,133,182
1471,134,187
1472,134,183
1473,135,187
1474,135,173
1475,136,97
1476,136,162
1477,136,171
1478,135,184
1479,135,173
1480,135,185
1481,135,172
1482,135,188
1483,134,188
1484,134,173
1485,134,193
1486,134,176
1487,134,187
1488,135,185
1489,135,188
1490,135,184
1491,135,175
1492,135,190
1493,136,185
1494,136,184
1495,136,185
1496,135,187
1497,135,184
1498,135,185
1499,135,181
1500,135,183
1501,135,183
1502,135,183
1503,135,179
1504,135,181
1505,135,178
1506,135,172
1507,135,183
1508,135,178
1509,135,184
1510,135,177
1511,135,186
1512,135,176
1513,136,177
1514,136,175
1515,137,177
1516,137,167
1517,137,173
1518,136,172
1519,136,174
1520,136,175
1521,135,177
1522,135,176
1523,135,173
1524,134,185
1525,133,173
1526,133,174
1527,133,175
1528,133,180
1529,133,179
1530,133,178
1531,132,179
1532,132,178
1533,131,177
1534,131,176
1535,131,180
1536,131,177
1537,132,185
1538,131,175
1539,131,185
1540,131,185
1541,130,176
1542,130,184
1543,130,183
1544,130,176
1545,129,186
1546,130,186
1547,130,186
1548,130,186
1549,130,183
1550,131,184
1551,131,189
1552,131,187
1553,131,182
1554,131,179
1555,132,185
1556,131,186
1557,131,184
1558,131,185
1559,131,187
1560,132,173
1561,132,184
1562,132,176
1563,131,176
1564,131,178
1565,131,172
1566,131,181
1567,131,174
1568,131,184
1569,132,176
1570,131,176
1571,131,177
1572,131,177
1573,131,173
1574,131,176
1575,131,176
1576,131,177
1577,131,178
1578,131,177
1579,131,172
1580,130,179
1581,130,183
1582,130,184
1583,130,177
1584,130,186
1585,130,177
1586,130,176
1587,130,184
1588,130,177
1589,131,188
1590,131,185
1591,131,185
1592,132,183
1593,132,182
1594,132,183
1595,132,178
1596,132,180
1597,132,181
1598,132,185
1599,132,187
1600,132,175
1601,131,186
1602,131,187
1603,131,184
1604,131,186
1605,130,175
1606,130,186
1607,130,174
1608,131,183
1609,131,174
1610,132,177
1611,132,181
1612,132,175
1613,131,184
1614,131,175
1615,130,176
1616,130,175
1617,130,172
1618,131,181
1619,131,176
1620,131,178
1621,131,176
1622,132,175
1623,132,176
1624,132,177
1625,132,178
1626,131,174
1627,131,174
1628,131,174
1629,131,176
1630,132,183
1631,132,173
1632,132,185
1633,132,175
1634,132,180
1635,131,184
1636,131,181
1637,131,183
1638,131,185
1639,131,184
1640,131,186
1641,131,188
1642,131,185
1643,131,184
1644,131,187
1645,131,185
1646,130,182
1647,130,179
1648,130,182
1649,130,177
1650,129,186
1651,130,182
1652,130,174
1653,130,185
1654,131,186
1655,131,183
1656,131,185
1657,131,172
1658,131,185
1659,132,174
1660,132,184
1661,132,172
1662,132,174
1663,132,175
1664,132,175
1665,132,184
1666,132,184
1667,132,175
1668,133,176
1669,133,174
1670,133,175
1671,133,174
1672,133,175
1673,132,175
1674,132,175
1675,132,176
1676,132,175
1677,132,183
1678,132,177
1679,131,175
1680,131,175
1681,131,175
1682,131,183
1683,131,176
1684,131,184
1685,131,175
1686,131,171
1687,131,187
1688,131,175
1689,131,185
1690,130,173
1691,130,185
1692,130,179
1693,131,173
1694,131,186
1695,131,176
1696,131,185
1697,130,184
1698,130,176
1699,130,187
1700,129,169
1701,129,185
1702,129,185
1703,129,187
1704,129,187
1705,129,187
1706,129,187
1707,129,186
1708,129,187
1709,130,187
1710,130,188
1711,130,186
1712,130,183
1713,129,185
1714,129,185
1715,129,187
1716,130,187
1717,130,187
1718,130,183
1719,130,189
1720,130,188
1721,130,185
1722,130,187
1723,131,187
1724,130,183
1725,130,185
1726,130,188
1727,130,184
1728,130,187
1729,130,186
1730,130,186
1731,130,183
1732,131,175
1733,130,188
1734,130,185
1735,129,186
1736,129,185
1737,130,171
1738,129,185
1739,130,187
1740,129,183
1741,130,184
1742,130,175
1743,129,185
1744,129,176
1745,129,186
1746,129,174
1747,129,175
1748,129,188
1749,129,174
1750,129,184
1751,129,184
1752,129,174
1753,129,184
1754,129,176
1755,129,183
1756,129,172
1757,129,177
1758,130,185
1759,129,176
1760,129,188
1761,129,185
1762,129,174
1763,129,185
1764,129,174
1765,129,185
1766,130,173
1767,131,187
1768,130,186
1769,131,176
1770,131,182
1771,130,176
1772,130,176
1773,130,186
1774,130,174
1775,130,182
1776,129,172
1777,129,184
1778,129,186
1779,129,175
1780,129,180
1781,129,169
1782,129,185
1783,128,173
1784,128,174
1785,129,174
1786,129,175
1787,128,182
1788,128,176
1789,128,176
1790,127,177
1791,128,176
1792,128,188
1793,128,176
1794,128,187
1795,128,173
1796,129,171
1797,129,174
1798,129,166
1799,129,182
1800,129,176
1801,130,178
1802,129,193
1803,130,176
1804,130,176
1805,130,175
1806,130,176
1807,130,172
1808,131,178
1809,131,186
1810,131,177
1811,131,173
1812,131,164
1813,131,168
1814,131,175
1815,131,177
1816,131,176
1817,131,175
1818,131,185
1819,131,194
1820,131,169
1821,131,170
1822,130,183
1823,130,190
1824,130,185
1825,130,174
1826,130,173
1827,130,179
1828,131,164
1829,131,173
1830,130,177
1831,129,166
1832,130,194
1833,129,177
1834,130,186
1835,130,177
1836,130,179
1837,130,175
1838,131,191
1839,131,187
1840,131,175
1841,131,187
1842,130,168
1843,130,171
1844,130,176
1845,131,172
1846,131,177
1847,131,185
1848,131,187
1849,130,176
1850,130,178
1851,130,177
1852,130,174
1853,130,174
1854,130,172
1855,130,176
1856,129,177
1857,130,173
1858,130,174
1859,130,173
1860,130,175
1861,130,175
1862,131,176
1863,130,175
1864,130,177
1865,130,177
1866,129,175
1867,129,173
1868,128,174
1869,129,182
1870,129,182
1871,129,174
1872,129,175
1873,129,178
1874,130,184
1875,130,173
1876,130,186
1877,131,174
1878,131,175
1879,131,189
1880,131,177
1881,131,186
1882,131,172
1883,131,176
1884,130,176
1885,130,177
1886,130,185
1887,130,177
1888,130,175
1889,130,176
1890,130,175
1891,129,187
1892,129,175
1893,129,175
1894,129,176
1895,128,171
1896,128,179
1897,128,195
1898,128,196
1899,128,175
1900,128,175
1901,128,186
1902,128,189
1903,128,166
1904,127,194
1905,127,173
1906,128,187
1907,128,174
1908,128,188
1909,129,176
1910,129,176
1911,129,175
1912,129,188
1913,129,176
1914,128,178
1915,128,194
1916,128,176
1917,128,194
1918,128,207
1919,128,180
1920,128,179
1921,129,177
1922,128,185
1923,129,174
1924,129,176
1925,129,170
1926,130,176
1927,132,185
1928,132,188
1929,134,190
1930,135,190
1931,136,176
1932,136,177
1933,136,176
1934,136,176
1935,136,176
1936,136,173
1937,136,176
1938,135,176
1939,134,175
1940,133,167
1941,133,182
1942,133,187
1943,132,185
1944,132,167
1945,132,142
1946,132,171
1947,132,183
1948,132,186
1949,132,177
1950,131,191
1951,131,191
1952,131,176
1953,131,175
1954,131,190
1955,131,178
1956,131,174
1957,131,183
1958,132,177
1959,131,167
1960,131,164
1961,131,169
1962,130,177
1963,130,186
1964,130,173
1965,130,174
1966,130,185
1967,129,174
1968,129,178
1969,129,175
1970,129,192
1971,130,176
1972,130,190
1973,130,187
1974,130,175
1975,130,188
1976,130,187
1977,130,186
1978,130,190
1979,130,174
1980,130,184
1981,130,181
1982,130,180
1983,131,187
1984,130,176
1985,130,172
1986,130,174
1987,130,183
1988,130,186
1989,130,187
1990,130,182
1991,130,187
1992,129,187
1993,129,186
1994,129,186
1995,129,187
1996,129,184
1997,128,171
1998,129,181
1999,128,173
2000,129,189
2001,129,186
2002,129,174
2003,129,187
2004,128,185
2005,129,184
2006,128,183
2007,127,172
2008,127,180
2009,127,187
2010,128,183
2011,128,184
2012,128,185
2013,128,185
2014,128,184
2015,128,179
2016,128,185
2017,128,179
2018,128,189
2019,128,182
2020,129,181
2021,128,185
2022,129,175
2023,128,173
2024,129,183
2025,128,186
2026,128,184
2027,128,176
2028,128,175
2029,129,181
2030,129,177
2031,129,187
2032,129,176
2033,129,173
2034,129,187
2035,129,177
2036,129,187
2037,129,178
2038,129,175
2039,129,175
2040,129,178
2041,129,183
2042,130,173
2043,130,174
2044,130,177
2045,130,175
2046,130,184
2047,130,174
2048,130,175
2049,130,174
2050,130,175
2051,130,176
2052,130,175
2053,130,174
2054,131,174
2055,130,183
2056,131,176
2057,130,176
2058,130,174
2059,130,173
2060,131,175
2061,130,185
2062,131,178
2063,131,175
2064,131,174
2065,131,173
2066,131,175
2067,130,176
2068,130,188
2069,130,176
2070,130,176
2071,130,174
2072,131,173
2073,131,175
2074,131,177
2075,131,189
2076,130,174
2077,130,174
2078,130,185
2079,130,176
2080,129,187
2081,129,173
2082,129,176
2083,128,181
2084,128,176
2085,128,185
2086,128,174
2087,128,190
2088,128,190
2089,128,187
2090,129,184
2091,129,187
2092,130,185
2093,130,185
2094,130,185
2095,130,188
2096,130,184
2097,131,182
2098,131,175
2099,131,180
2100,131,179
2101,132,189
2102,131,186
2103,130,184
2104,130,174
2105,129,187
2106,130,190
2107,129,187
2108,130,175
2109,130,186
2110,130,186
2111,130,175
2112,130,187
2113,131,174
2114,130,183
2115,130,177
2116,130,192
2117,130,175
2118,130,179
2119,130,180
2120,131,176
2121,131,187
2122,131,173
2123,131,183
2124,131,175
2125,132,175
2126,132,187
2127,131,177
2128,131,180
2129,131,178
2130,131,175
2131,131,188
2132,132,184
2133,131,186
2134,132,176
2135,132,179
2136,132,177
2137,132,175
2138,132,177
2139,132,180
