heartrate,watts
106,95.0
107,76.0
109,92.0
110,105.0
111,135.0
111,115.0
112,120.0
112,225.0
113,159.0
114,195.0
114,156.0
114,172.0
115,147.0
115,140.0
115,149.0
115,135.0
114,147.0
114,175.0
113,154.0
113,164.0
113,164.0
114,253.0
114,254.0
115,382.0
115,419.0
116,419.0
117,196.0
119,200.0
120,177.0
121,176.0
122,176.0
123,160.0
124,165.0
125,162.0
126,163.0
127,148.0
127,130.0
128,107.0
128,99.0
129,116.0
129,150.0
129,99.0
129,93.0
129,104.0
129,104.0
129,103.0
129,105.0
129,99.0
129,106.0
129,126.0
129,105.0
129,117.0
128,108.0
128,122.0
128,120.0
128,131.0
128,118.0
128,119.0
127,120.0
127,124.0
127,120.0
126,136.0
125,137.0
125,127.0
124,133.0
124,125.0
124,137.0
124,124.0
124,135.0
124,127.0
124,145.0
124,133.0
123,142.0
123,133.0
122,140.0
122,143.0
121,154.0
120,127.0
119,142.0
118,130.0
117,125.0
117,122.0
117,95.0
116,5.0
116,5.0
115,0.0
114,0.0
113,0.0
112,9.0
110,9.0
108,0.0
107,0.0
105,0.0
103,0.0
94,
95,175.0
98,154.0
99,165.0
99,148.0
99,150.0
100,140.0
101,134.0
101,149.0
103,140.0
104,129.0
106,127.0
107,124.0
107,114.0
108,111.0
109,118.0
110,132.0
109,125.0
109,133.0
109,136.0
109,128.0
108,145.0
108,130.0
108,135.0
109,141.0
110,141.0
110,137.0
112,169.0
112,165.0
111,133.0
112,93.0
113,128.0
113,131.0
114,65.0
113,149.0
114,134.0
113,122.0
114,129.0
115,128.0
116,116.0
116,121.0
117,119.0
117,125.0
116,119.0
116,119.0
116,128.0
116,131.0
116,121.0
116,132.0
116,120.0
116,139.0
116,123.0
116,136.0
117,104.0
117,125.0
117,125.0
117,119.0
117,117.0
117,118.0
117,137.0
117,123.0
117,121.0
117,129.0
117,128.0
117,131.0
116,138.0
116,123.0
116,121.0
116,127.0
115,126.0
116,127.0
116,124.0
116,118.0
117,127.0
117,123.0
117,127.0
118,136.0
117,127.0
117,117.0
117,136.0
117,130.0
116,131.0
116,121.0
116,118.0
116,122.0
117,139.0
117,136.0
116,143.0
117,145.0
116,138.0
117,129.0
117,143.0
117,143.0
116,129.0
117,134.0
117,122.0
117,198.0
118,144.0
119,138.0
119,161.0
120,155.0
121,137.0
120,0.0
120,0.0
119,0.0
