,heartrate,watts
2140,172,209
2141,172,209
2142,172,210
2143,172,210
2144,171,209
2145,170,210
2146,171,210
2147,170,210
2148,169,211
2149,169,209
2150,168,210
2151,167,210
2152,167,210
2153,167,215
2154,167,215
2155,167,210
2156,167,212
2157,167,213
2158,166,211
2159,166,212
2160,166,205
2161,166,207
2162,166,202
2163,166,206
2164,166,200
2165,165,203
2166,165,204
2167,164,204
2168,164,205
2169,164,206
2170,164,202
2171,164,208
2172,163,206
2173,163,206
2174,163,204
2175,162,200
2176,163,201
2177,163,202
2178,162,202
2179,162,198
2180,162,199
2181,162,199
2182,162,201
2183,162,202
2184,161,203
2185,161,202
2186,161,202
2187,161,201
2188,161,194
2189,161,200
2190,160,199
2191,160,200
2192,159,199
2193,159,202
2194,158,201
2195,158,200
2196,158,200
2197,158,199
2198,158,200
2199,157,200
2200,157,201
2201,156,200
2202,156,201
2203,155,199
2204,155,199
2205,154,200
2206,154,201
2207,154,200
2208,154,202
2209,154,201
2210,154,200
2211,154,203
2212,154,201
2213,155,202
2214,154,202
2215,154,202
2216,155,202
2217,155,200
2218,154,194
2219,154,201
2220,154,200
2221,155,200
2222,154,200
2223,154,200
2224,154,200
2225,154,199
2226,153,199
2227,153,201
2228,153,196
2229,153,201
2230,153,196
2231,152,205
2232,152,118
2233,151,199
2234,151,198
2235,150,196
2236,150,201
2237,150,201
2238,150,199
2239,151,200
2240,152,200
2241,152,199
2242,153,201
2243,153,201
2244,153,203
2245,153,200
2246,154,202
2247,154,209
2248,154,199
2249,154,189
2250,154,178
2251,154,196
2252,154,200
2253,153,206
2254,152,201
2255,152,202
2256,152,202
2257,152,199
2258,152,200
2259,152,207
2260,153,198
2261,152,201
2262,153,198
2263,153,200
2264,154,199
2265,154,200
2266,155,199
2267,155,199
2268,157,201
2269,158,203
2270,158,200
2271,159,196
2272,159,202
2273,159,200
2274,158,200
2275,158,199
2276,157,199
2277,157,199
2278,156,197
2279,154,201
2280,154,204
2281,153,199
2282,152,201
2283,151,201
2284,151,200
2285,151,195
2286,150,195
2287,150,200
2288,150,199
2289,149,201
2290,149,199
2291,149,199
2292,149,197
2293,149,199
2294,149,195
2295,149,199
2296,149,206
2297,149,199
2298,149,216
2299,150,194
2300,150,201
2301,151,200
2302,151,205
2303,151,204
2304,151,199
2305,151,200
2306,151,200
2307,150,199
2308,150,199
2309,150,200
2310,150,200
2311,150,200
2312,151,202
2313,151,200
2314,150,200
2315,150,202
2316,150,200
2317,150,200
2318,150,200
2319,150,202
2320,150,200
2321,150,201
2322,150,202
2323,150,201
2324,150,199
2325,150,200
2326,150,204
2327,150,199
2328,150,200
2329,150,199
2330,150,201
2331,150,201
2332,150,199
2333,150,201
2334,149,197
2335,149,201
2336,149,199
2337,149,196
2338,149,200
2339,149,199
2340,149,200
2341,149,201
2342,149,199
2343,149,203
2344,148,200
2345,149,201
2346,149,201
2347,149,200
2348,149,199
2349,149,199
2350,149,199
2351,149,200
2352,149,200
2353,149,200
2354,149,196
2355,149,201
2356,148,200
2357,148,202
2358,147,199
2359,147,200
2360,147,199
2361,146,200
2362,146,199
2363,146,204
2364,147,201
2365,147,201
2366,147,199
2367,148,201
2368,147,200
2369,147,200
2370,148,200
2371,148,201
2372,149,199
2373,149,199
2374,149,200
2375,149,200
2376,149,201
2377,149,199
2378,149,200
2379,149,199
2380,149,201
2381,149,200
2382,149,200
2383,149,201
2384,149,201
2385,148,200
2386,149,200
2387,148,199
2388,149,193
2389,149,199
2390,149,207
2391,149,205
2392,149,205
2393,149,210
2394,149,209
2395,150,220
2396,150,221
2397,150,220
2398,151,220
2399,151,226
2400,152,259
2401,152,404
2402,153,389
2403,154,389
2404,155,383
2405,156,390
2406,157,386
2407,157,396
2408,157,387
2409,158,382
2410,159,382
2411,159,385
2412,160,384
2413,161,377
2414,162,385
2415,163,386
2416,164,398
2417,165,386
2418,166,380
2419,166,381
2420,168,377
2421,168,381
2422,169,399
2423,169,379
2424,170,397
2425,171,386
2426,171,386
2427,172,387
2428,172,392
2429,172,394
2430,173,373
2431,174,327
2432,174,142
2433,174,210
2434,174,211
2435,174,211
2436,174,211
2437,174,209
2438,174,215
2439,174,217
2440,174,216
2441,174,217
2442,174,215
2443,174,214
2444,173,213
2445,173,215
2446,173,213
2447,173,215
2448,173,215
2449,172,214
2450,172,215
2451,172,214
2452,172,214
2453,171,213
2454,171,215
2455,170,220
2456,170,219
2457,170,215
2458,170,220
2459,169,224
2460,169,241
2461,170,406
2462,170,368
2463,170,385
2464,171,398
2465,171,379
2466,172,383
2467,172,383
2468,172,379
2469,173,374
2470,173,379
2471,174,385
2472,174,388
2473,174,398
2474,175,379
2475,175,382
2476,175,374
2477,175,382
2478,176,377
2479,176,383
2480,177,383
2481,177,399
2482,177,375
2483,177,383
2484,177,383
2485,178,379
2486,178,396
2487,178,381
2488,178,385
2489,178,398
2490,178,391
2491,178,223
2492,178,210
2493,179,212
2494,178,210
2495,179,212
2496,178,210
2497,178,213
2498,178,212
2499,178,210
2500,178,211
2501,177,210
2502,176,219
2503,176,217
2504,176,217
2505,176,216
2506,176,215
2507,176,215
2508,176,214
2509,175,216
2510,175,213
2511,175,214
2512,175,214
2513,175,214
2514,175,214
2515,175,214
2516,175,213
2517,175,212
2518,175,213
2519,174,216
2520,174,246
2521,174,411
2522,173,387
2523,173,390
2524,174,393
2525,173,394
2526,174,385
2527,174,392
2528,174,392
2529,174,386
2530,175,387
2531,175,392
2532,175,389
2533,176,385
2534,176,394
2535,177,396
2536,177,393
2537,177,384
2538,177,398
2539,177,388
2540,178,395
2541,178,396
2542,179,400
2543,178,398
2544,179,392
2545,179,395
2546,179,396
2547,180,399
2548,180,397
2549,180,397
2550,180,389
2551,181,337
2552,181,213
2553,181,210
2554,181,210
2555,181,211
2556,181,209
2557,181,212
2558,181,215
2559,181,212
2560,180,213
2561,180,213
2562,180,213
2563,179,216
2564,179,215
2565,179,217
2566,179,215
2567,179,216
2568,178,218
2569,178,218
2570,178,220
2571,178,218
2572,178,216
2573,177,215
2574,177,214
2575,177,211
2576,177,213
2577,176,214
2578,176,215
2579,176,217
2580,175,234
2581,175,395
2582,175,370
2583,175,379
2584,175,377
2585,176,382
2586,175,390
2587,176,387
2588,176,398
2589,176,398
2590,176,388
2591,177,397
2592,177,391
2593,177,398
2594,178,397
2595,178,400
2596,178,399
2597,179,398
2598,179,382
2599,179,393
2600,179,380
2601,180,399
2602,180,400
2603,180,385
2604,180,399
2605,180,396
2606,180,396
2607,181,377
2608,181,380
2609,181,374
2610,182,370
2611,182,338
2612,182,213
2613,182,218
2614,181,210
2615,182,212
2616,181,212
2617,181,213
2618,181,212
2619,181,213
2620,181,217
2621,181,219
2622,181,219
2623,181,220
2624,181,219
2625,181,212
2626,180,217
2627,180,214
2628,180,211
2629,180,211
2630,180,211
2631,180,210
2632,179,210
2633,179,213
2634,179,209
2635,179,211
2636,179,209
2637,178,213
2638,178,233
2639,178,239
2640,178,242
2641,177,251
2642,177,351
2643,178,403
2644,177,368
2645,178,384
2646,178,384
2647,178,379
2648,178,398
2649,179,376
2650,179,393
2651,179,381
2652,179,402
2653,179,394
2654,180,398
2655,180,395
2656,180,373
2657,180,399
2658,180,397
2659,181,403
2660,180,395
2661,181,393
2662,181,402
2663,181,397
2664,181,404
2665,181,400
2666,182,403
2667,182,400
2668,182,397
2669,182,397
2670,182,382
2671,182,277
2672,182,199
2673,182,210
2674,183,210
2675,183,215
2676,183,210
2677,182,215
2678,182,211
2679,182,211
2680,183,211
2681,182,210
2682,182,210
2683,182,214
2684,182,210
2685,181,210
2686,181,210
2687,180,210
2688,180,210
2689,180,211
2690,180,210
2691,179,210
2692,179,210
2693,178,210
2694,178,214
2695,177,214
2696,177,214
2697,177,212
2698,176,214
2699,177,217
2700,176,237
2701,176,250
2702,176,386
2703,176,371
2704,176,379
2705,176,394
2706,176,392
2707,177,391
2708,177,395
2709,177,394
2710,177,391
2711,178,393
2712,178,394
2713,179,386
2714,179,398
2715,179,401
2716,179,398
2717,180,395
2718,180,398
2719,181,392
2720,181,403
2721,181,399
2722,182,398
2723,182,384
2724,182,400
2725,182,401
2726,183,395
2727,182,395
2728,183,401
2729,183,396
2730,183,378
2731,184,318
2732,184,211
2733,183,209
2734,183,211
2735,183,211
2736,184,210
2737,183,209
2738,183,211
2739,183,211
2740,183,211
2741,183,210
2742,182,209
2743,182,211
2744,182,209
2745,182,209
2746,182,210
2747,181,212
2748,181,210
2749,181,211
2750,181,209
2751,180,210
2752,180,212
2753,180,210
2754,179,210
2755,179,210
2756,178,209
2757,178,209
2758,178,211
2759,178,210
2760,177,212
2761,176,212
2762,176,214
2763,176,214
2764,175,216
2765,175,214
2766,175,215
2767,175,213
2768,174,210
2769,174,208
2770,174,208
2771,173,208
2772,172,208
2773,172,206
2774,171,209
2775,171,209
2776,170,208
2777,170,208
2778,170,208
2779,170,207
2780,169,210
2781,170,209
2782,169,210
2783,170,210
2784,169,209
2785,170,210
2786,170,210
2787,169,212
2788,169,213
2789,169,209
2790,169,211
2791,169,217
2792,169,224
2793,168,205
2794,168,206
2795,169,209
2796,169,209
2797,169,208
2798,169,209
2799,169,208
2800,169,209
2801,168,209
2802,168,207
2803,168,208
2804,167,208
2805,167,207
2806,167,206
2807,166,204
2808,166,201
2809,166,200
2810,165,196
2811,164,200
2812,164,200
2813,164,205
2814,164,201
2815,164,201
2816,163,202
2817,163,202
2818,163,203
2819,163,200
2820,163,200
2821,163,201
2822,163,199
2823,163,199
2824,163,201
2825,162,200
2826,162,200
2827,162,196
2828,161,200
2829,161,177
2830,161,201
2831,160,200
2832,160,200
2833,159,200
2834,159,202
2835,159,200
2836,159,204
2837,159,200
2838,160,203
2839,161,201
2840,161,204
2841,161,204
2842,162,163
2843,163,199
2844,163,200
2845,163,202
2846,163,201
2847,163,199
2848,163,200
2849,163,200
2850,162,200
2851,162,204
2852,161,200
2853,160,201
2854,160,201
2855,159,200
2856,159,201
2857,160,203
2858,160,201
2859,160,194
2860,160,200
2861,160,198
2862,160,199
2863,160,196
2864,160,201
2865,160,201
2866,160,201
2867,160,200
2868,160,202
2869,160,199
2870,161,200
2871,160,201
2872,160,199
2873,160,200
2874,160,200
2875,159,201
2876,160,200
2877,160,199
2878,160,201
2879,160,203
2880,160,203
2881,159,201
2882,160,200
2883,160,200
2884,161,200
2885,161,200
2886,162,200
2887,162,200
2888,163,199
2889,163,202
2890,163,193
2891,164,199
2892,164,199
2893,164,196
2894,164,201
2895,163,200
2896,162,203
2897,162,199
2898,161,201
2899,160,198
2900,159,200
2901,159,200
2902,158,195
2903,158,200
2904,158,198
2905,157,196
2906,156,200
2907,156,199
2908,156,199
2909,156,200
2910,156,200
2911,156,200
2912,156,199
2913,156,199
2914,155,200
2915,155,200
2916,156,200
2917,155,199
2918,155,200
2919,155,201
2920,155,196
2921,154,200
2922,154,198
2923,154,201
2924,154,202
2925,154,202
2926,154,200
2927,153,201
2928,153,203
2929,153,200
2930,152,199
2931,151,201
2932,151,201
2933,151,203
2934,150,200
2935,151,199
2936,151,200
2937,151,199
2938,151,200
2939,151,199
2940,152,203
2941,152,199
2942,152,201
2943,153,200
2944,153,201
2945,153,200
2946,153,200
2947,153,200
2948,153,199
2949,153,201
2950,152,195
2951,152,194
2952,152,198
2953,152,196
2954,152,201
2955,151,200
2956,150,194
2957,150,198
2958,150,200
2959,150,202
2960,150,200
2961,151,198
2962,151,200
2963,151,199
2964,152,200
2965,152,199
2966,153,199
2967,153,200
2968,153,198
2969,153,205
2970,153,201
2971,153,200
2972,152,199
2973,152,201
2974,152,198
2975,152,196
2976,152,199
2977,152,199
2978,152,201
2979,153,201
2980,153,201
2981,153,201
2982,153,198
2983,153,200
2984,154,200
2985,154,199
2986,154,202
2987,154,200
2988,154,196
2989,154,200
2990,154,207
2991,155,205
2992,155,197
2993,155,226
2994,156,201
2995,156,205
2996,156,204
2997,156,205
2998,156,207
2999,157,226
3000,156,226
3001,157,250
3002,157,351
3003,158,347
3004,158,348
3005,159,345
3006,160,345
3007,161,342
3008,162,349
3009,163,349
3010,164,352
3011,164,367
3012,165,355
3013,166,350
3014,167,349
3015,167,350
3016,169,366
3017,170,347
3018,171,370
3019,172,349
3020,172,359
3021,172,357
3022,173,350
3023,174,382
3024,175,340
3025,175,353
3026,176,346
3027,176,347
3028,176,349
3029,176,346
3030,177,384
3031,177,350
3032,177,349
3033,178,366
3034,178,351
3035,178,372
3036,178,368
3037,179,365
3038,179,368
3039,179,366
3040,179,337
3041,179,185
3042,179,212
3043,179,210
3044,180,209
3045,179,210
3046,179,209
3047,180,211
3048,180,211
3049,179,211
3050,179,210
3051,179,213
3052,179,212
3053,179,211
3054,178,210
3055,178,207
3056,178,211
3057,178,211
3058,178,211
3059,178,213
3060,178,226
3061,177,383
3062,178,366
3063,178,348
3064,178,372
3065,178,358
3066,178,368
3067,178,369
3068,179,355
3069,179,378
3070,179,344
3071,179,379
3072,179,350
3073,179,377
3074,179,349
3075,179,348
3076,180,348
3077,179,352
3078,180,347
3079,180,343
3080,180,354
3081,180,350
3082,180,369
3083,180,353
3084,180,344
3085,181,344
3086,181,353
3087,181,352
3088,181,369
3089,181,346
3090,182,348
3091,182,347
3092,182,354
3093,182,368
3094,182,352
3095,182,373
3096,182,344
3097,183,377
3098,182,372
3099,183,375
3100,183,374
3101,183,135
3102,183,209
3103,183,210
3104,182,211
3105,182,210
3106,182,214
3107,182,211
3108,182,209
3109,182,209
3110,182,207
3111,182,210
3112,182,210
3113,182,210
3114,182,206
3115,182,210
3116,181,212
3117,181,209
3118,181,210
3119,181,209
3120,181,210
3121,180,401
3122,180,357
3123,180,373
3124,180,363
3125,180,344
3126,180,369
3127,180,369
3128,180,365
3129,180,377
3130,180,380
3131,180,368
3132,180,345
3133,180,380
3134,181,374
3135,181,348
3136,181,373
3137,181,353
3138,181,375
3139,181,345
3140,181,350
3141,182,346
3142,182,350
3143,181,374
3144,181,350
3145,182,356
3146,182,350
3147,182,349
3148,182,347
3149,182,348
3150,182,353
3151,182,345
3152,182,351
3153,183,347
3154,183,349
3155,183,379
3156,183,354
3157,184,349
3158,184,346
3159,184,370
3160,184,368
3161,184,162
3162,184,204
3163,185,207
3164,185,206
3165,185,210
3166,184,211
3167,184,211
3168,184,212
3169,184,209
3170,183,211
3171,183,211
3172,183,210
3173,183,210
3174,183,211
3175,182,210
3176,182,211
3177,182,210
3178,182,208
3179,182,218
3180,182,218
3181,181,232
3182,181,359
3183,181,326
3184,181,349
3185,181,371
3186,181,372
3187,181,375
3188,181,378
3189,181,370
3190,182,373
3191,181,374
3192,182,360
3193,182,372
3194,182,365
3195,181,355
3196,181,372
3197,182,374
3198,182,366
3199,182,370
3200,182,353
3201,183,372
3202,182,344
3203,183,373
3204,183,343
3205,183,370
3206,183,374
3207,184,349
3208,184,365
3209,184,352
3210,184,373
3211,184,351
3212,185,342
3213,185,352
3214,185,347
3215,185,344
3216,185,347
3217,185,346
3218,185,349
3219,185,357
3220,186,333
3221,186,308
3222,186,193
3223,186,211
3224,185,214
3225,185,209
3226,185,209
3227,185,210
3228,185,212
3229,184,210
3230,184,211
3231,184,210
3232,184,210
3233,184,211
3234,184,210
3235,184,211
3236,183,206
3237,183,210
3238,183,211
3239,182,211
3240,183,211
3241,182,368
3242,182,355
3243,183,363
3244,182,351
3245,182,344
3246,183,368
3247,182,377
3248,182,375
3249,183,379
3250,183,367
3251,183,373
3252,183,364
3253,183,373
3254,183,367
3255,183,376
3256,183,367
3257,183,355
3258,183,372
3259,184,369
3260,184,367
3261,184,347
3262,184,378
3263,184,349
3264,185,341
3265,185,344
3266,185,346
3267,185,349
3268,185,351
3269,185,348
3270,185,357
3271,185,341
3272,185,363
3273,185,349
3274,185,346
3275,186,344
3276,185,380
3277,185,346
3278,186,371
3279,186,374
3280,186,373
3281,186,247
3282,186,195
3283,186,202
3284,186,210
3285,186,212
3286,186,212
3287,186,218
3288,185,212
3289,186,211
3290,185,211
3291,186,210
3292,185,212
3293,185,211
3294,185,210
3295,184,213
3296,184,209
3297,184,209
3298,183,211
3299,183,212
3300,182,234
3301,183,236
3302,183,347
3303,182,340
3304,182,363
3305,182,350
3306,182,363
3307,182,352
3308,183,349
3309,183,371
3310,182,350
3311,183,376
3312,182,354
3313,182,370
3314,183,375
3315,183,371
3316,183,375
3317,183,367
3318,183,368
3319,183,368
3320,183,378
3321,184,378
3322,184,380
3323,184,373
3324,184,354
3325,184,376
3326,184,370
3327,184,380
3328,184,373
3329,185,349
3330,184,374
3331,184,342
3332,185,371
3333,185,347
3334,185,359
3335,185,350
3336,185,352
3337,185,377
3338,185,351
3339,185,347
3340,186,353
3341,186,296
3342,186,199
3343,185,210
3344,186,208
3345,186,203
3346,185,204
3347,185,209
3348,185,210
3349,185,210
3350,184,205
3351,184,205
3352,184,208
3353,183,209
3354,183,210
3355,182,209
3356,182,203
3357,181,210
3358,181,209
3359,180,207
3360,180,206
3361,180,210
3362,180,200
3363,179,200
3364,179,199
3365,179,200
3366,178,199
3367,178,199
3368,177,199
3369,177,200
3370,177,203
3371,176,201
3372,176,202
3373,176,199
3374,175,199
3375,175,195
3376,174,200
3377,174,203
3378,173,205
3379,172,199
3380,172,201
3381,172,201
3382,171,196
3383,172,195
3384,171,198
3385,171,200
3386,171,197
3387,171,197
3388,171,198
3389,171,201
3390,171,200
3391,171,198
3392,170,199
3393,170,199
3394,170,198
3395,169,201
3396,169,199
3397,169,199
3398,169,207
3399,168,198
3400,168,200
3401,168,199
3402,167,199
3403,167,199
3404,167,199
3405,167,203
3406,168,197
3407,168,199
3408,168,197
3409,168,202
3410,168,200
3411,168,204
3412,169,187
3413,169,200
3414,169,200
3415,168,203
3416,168,198
3417,167,205
3418,166,199
3419,166,196
3420,164,203
3421,164,197
3422,163,204
3423,163,201
3424,163,202
3425,163,202
3426,162,201
3427,162,198
3428,162,196
3429,162,201
3430,162,201
3431,162,198
3432,162,190
3433,162,178
3434,161,193
3435,160,191
3436,160,202
3437,160,196
3438,159,206
3439,159,197
3440,160,204
3441,160,213
3442,160,191
3443,160,169
3444,160,184
3445,160,185
3446,159,210
3447,159,192
3448,158,194
3449,158,190
3450,157,192
3451,157,211
3452,157,192
3453,157,208
3454,157,193
3455,158,209
3456,157,204
3457,158,190
3458,157,209
3459,157,190
3460,157,212
3461,157,192
3462,156,209
3463,156,204
3464,156,208
3465,156,201
3466,157,198
3467,157,217
3468,157,208
3469,157,201
3470,157,209
3471,157,208
3472,157,204
3473,158,193
3474,158,208
3475,158,204
3476,159,202
3477,159,204
3478,160,193
3479,160,206
3480,160,192
3481,159,209
3482,160,192
3483,159,193
3484,159,193
3485,159,192
3486,159,193
3487,158,196
3488,158,187
3489,158,191
3490,158,189
3491,158,192
3492,158,194
3493,158,208
3494,157,195
3495,157,188
3496,158,191
3497,158,188
3498,158,208
3499,157,188
3500,157,223
3501,157,191
3502,157,209
3503,156,211
3504,156,198
3505,155,211
3506,156,194
3507,155,208
3508,155,206
3509,156,208
3510,156,215
3511,156,214
3512,157,188
3513,157,158
3514,157,185
3515,157,188
3516,156,193
3517,156,188
3518,156,190
3519,156,194
3520,155,196
3521,155,195
3522,155,193
3523,155,193
3524,154,196
3525,154,207
3526,154,189
3527,154,202
3528,154,194
3529,154,191
3530,154,204
3531,155,191
3532,155,203
3533,155,194
3534,155,207
3535,156,205
3536,156,191
3537,156,208
3538,156,197
3539,156,202
3540,156,204
3541,156,207
3542,156,206
3543,156,206
3544,156,211
3545,156,206
3546,156,206
3547,156,209
3548,156,193
3549,156,206
3550,156,208
3551,155,208
3552,155,208
3553,155,205
3554,156,205
3555,155,192
3556,155,206
3557,155,192
3558,155,191
3559,154,191
3560,154,194
3561,154,213
3562,154,188
3563,154,203
3564,154,194
3565,154,194
3566,153,196
3567,153,199
3568,153,209
3569,153,192
3570,153,192
3571,152,192
3572,152,195
3573,153,192
3574,152,191
3575,152,197
3576,152,197
3577,151,190
3578,151,208
3579,151,192
3580,151,207
3581,151,193
3582,151,212
3583,151,185
3584,151,203
3585,151,202
3586,151,204
3587,151,208
3588,151,208
3589,151,208
3590,151,207
3591,151,211
3592,152,206
3593,151,211
3594,151,209
3595,151,193
3596,150,203
3597,150,188
3598,150,207
3599,149,194
3600,149,204
3601,150,192
3602,150,177
3603,150,168
3604,150,169
3605,150,171
3606,151,170
3607,151,170
3608,151,166
3609,151,170
3610,151,176
3611,151,173
3612,151,179
3613,151,171
3614,151,179
3615,151,172
3616,150,173
3617,151,178
3618,151,171
3619,151,177
3620,151,173
3621,150,177
3622,150,179
3623,150,178
3624,150,176
3625,149,176
3626,149,174
3627,149,175
3628,149,177
3629,149,179
3630,148,174
3631,148,174
3632,148,175
3633,147,180
3634,146,176
3635,146,177
3636,146,175
3637,145,175
3638,145,176
3639,145,175
3640,144,174
3641,144,174
3642,144,164
3643,143,172
3644,143,171
3645,143,182
3646,144,175
3647,143,179
3648,143,182
3649,143,171
3650,142,170
3651,142,181
3652,142,178
3653,142,179
3654,142,177
3655,142,181
3656,142,181
3657,142,180
3658,143,182
3659,143,181
3660,143,184
3661,144,184
3662,144,167
3663,144,177
3664,144,182
3665,145,184
3666,145,182
3667,145,164
3668,145,182
3669,145,166
3670,145,182
3671,145,167
3672,145,167
3673,145,182
3674,145,168
3675,145,183
3676,146,169
3677,145,178
3678,146,183
3679,146,167
3680,147,168
3681,147,167
3682,148,175
3683,148,167
3684,148,167
3685,148,167
3686,148,168
3687,148,169
3688,148,167
3689,147,167
3690,146,168
3691,145,169
3692,145,169
3693,144,169
3694,144,183
3695,143,163
3696,143,182
3697,143,169
3698,143,169
3699,143,183
3700,143,168
3701,143,182
3702,143,167
3703,143,182
3704,143,181
3705,143,167
3706,143,182
3707,143,167
3708,144,182
3709,144,179
3710,144,181
3711,144,182
3712,144,181
3713,144,182
3714,144,183
3715,144,184
3716,145,184
3717,144,183
3718,145,168
3719,145,182
3720,145,182
3721,146,181
3722,146,182
3723,146,184
3724,146,169
3725,145,183
3726,145,169
3727,145,182
3728,143,181
3729,143,169
3730,143,181
3731,142,165
3732,142,184
3733,141,168
3734,141,164
3735,141,167
3736,141,167
3737,141,169
3738,141,168
3739,142,171
3740,142,168
3741,142,167
3742,143,164
3743,143,167
3744,144,183
3745,144,166
3746,144,171
3747,144,170
3748,144,170
3749,143,183
3750,143,171
3751,143,178
3752,143,167
3753,143,181
3754,143,170
3755,144,168
3756,144,178
3757,144,168
3758,144,185
3759,144,167
3760,144,182
3761,144,179
3762,144,184
3763,144,185
3764,144,183
3765,143,181
3766,144,181
3767,143,184
3768,143,182
3769,143,181
3770,143,170
3771,142,176
3772,143,184
3773,142,188
3774,142,182
3775,142,183
3776,142,182
3777,142,182
3778,141,180
3779,141,181
3780,140,178
3781,140,168
3782,139,178
3783,139,171
3784,139,178
3785,138,72
3786,137,176
3787,137,179
3788,138,184
3789,138,176
3790,138,175
3791,138,175
3792,139,175
3793,139,175
3794,139,177
3795,139,175
3796,139,174
3797,139,176
3798,140,172
3799,140,174
3800,141,175
3801,141,173
3802,141,174
3803,142,171
3804,142,176
3805,142,174
3806,143,175
3807,143,176
3808,143,172
3809,143,176
3810,143,176
3811,143,175
3812,143,174
3813,143,173
3814,143,175
3815,143,175
3816,143,178
3817,143,174
3818,143,175
3819,143,175
3820,143,173
3821,143,176
3822,143,176
3823,143,176
3824,143,177
3825,143,171
3826,143,176
3827,143,172
3828,142,176
3829,142,176
3830,142,177
3831,141,176
3832,140,174
3833,140,176
3834,140,171
3835,140,174
3836,140,175
3837,140,175
3838,141,171
3839,141,175
3840,141,175
3841,142,174
3842,142,175
3843,143,177
3844,143,177
3845,143,175
3846,143,176
3847,143,176
3848,143,176
3849,143,174
3850,143,175
3851,143,180
3852,143,175
3853,143,176
3854,143,175
3855,143,175
3856,142,174
3857,142,174
3858,142,175
3859,142,175
3860,141,175
3861,141,176
3862,141,174
3863,141,175
3864,141,176
3865,141,178
3866,141,175
3867,141,176
3868,141,174
3869,141,174
3870,141,174
3871,141,175
3872,142,174
3873,141,174
3874,141,174
3875,141,175
3876,141,175
3877,142,176
3878,142,174
3879,141,176
3880,141,176
3881,142,174
3882,142,174
3883,142,175
3884,142,175
3885,142,176
3886,142,175
3887,143,174
3888,143,174
3889,143,175
3890,144,174
3891,144,175
3892,144,179
3893,145,174
3894,144,175
3895,145,173
3896,145,175
3897,145,175
3898,145,174
3899,146,175
3900,146,174
3901,146,174
3902,146,176
3903,145,176
3904,145,171
3905,145,176
3906,145,173
3907,144,175
3908,144,176
3909,143,175
3910,143,185
3911,143,174
3912,142,170
3913,142,175
3914,142,174
3915,142,174
3916,142,176
3917,142,176
3918,142,175
3919,142,175
3920,142,174
3921,141,175
3922,141,171
3923,141,173
3924,141,172
3925,141,178
3926,140,174
3927,140,173
3928,140,175
3929,140,176
3930,139,174
3931,139,173
3932,139,179
3933,138,173
3934,137,172
3935,137,178
3936,137,172
3937,136,172
3938,137,178
3939,136,171
3940,137,174
3941,137,172
3942,137,172
3943,137,173
3944,137,172
3945,137,173
3946,137,174
3947,136,176
3948,136,171
3949,137,178
3950,137,174
3951,137,175
3952,137,179
3953,137,177
3954,137,174
3955,137,180
3956,137,175
3957,137,174
3958,137,174
3959,138,179
3960,138,175
3961,138,175
3962,138,176
3963,138,178
3964,138,175
3965,138,178
3966,138,181
3967,139,178
3968,139,181
3969,140,169
3970,141,106
3971,141,163
3972,142,173
3973,143,175
3974,143,174
3975,143,180
3976,144,178
3977,144,176
3978,144,178
3979,144,176
3980,143,171
3981,143,177
3982,143,172
3983,143,174
3984,142,176
3985,142,174
3986,142,174
3987,141,173
3988,141,174
3989,141,174
3990,141,175
3991,141,177
3992,142,170
3993,142,173
3994,143,175
3995,143,176
3996,143,176
3997,144,175
3998,144,171
3999,145,178
4000,145,174
4001,145,176
4002,146,173
4003,146,175
4004,146,174
4005,146,175
4006,146,177
4007,146,176
4008,145,175
4009,145,175
4010,145,175
4011,145,174
4012,145,171
4013,145,177
4014,145,173
4015,144,174
4016,143,176
4017,143,174
4018,143,174
4019,142,174
4020,142,177
4021,141,174
4022,141,174
4023,140,170
4024,140,172
4025,140,176
4026,140,175
4027,140,176
4028,140,176
4029,140,174
4030,140,174
4031,140,174
4032,140,176
4033,140,171
4034,139,177
4035,139,176
4036,139,173
4037,139,180
4038,139,174
4039,138,176
4040,138,175
4041,138,174
4042,138,172
4043,138,175
4044,137,179
4045,137,173
4046,137,178
4047,137,178
4048,138,173
4049,138,173
4050,138,175
4051,139,176
4052,139,173
4053,139,181
4054,139,176
4055,139,174
4056,140,174
4057,139,175
4058,140,176
4059,139,173
4060,139,176
4061,139,174
4062,140,174
4063,140,172
4064,140,177
4065,140,175
4066,140,171
4067,140,171
4068,139,173
4069,139,177
4070,139,173
4071,140,175
4072,140,175
4073,140,177
4074,140,174
4075,140,177
4076,140,176
4077,140,173
4078,139,174
4079,139,174
4080,139,175
4081,139,174
4082,139,175
4083,139,174
4084,139,171
4085,139,173
4086,139,174
4087,139,175
4088,139,175
4089,139,175
4090,139,175
4091,138,173
4092,138,176
4093,138,176
4094,137,179
4095,136,171
4096,136,174
4097,136,173
4098,135,180
4099,135,175
4100,135,175
4101,136,171
4102,136,176
4103,136,170
4104,137,175
4105,137,177
4106,137,177
4107,138,175
4108,138,175
4109,138,175
4110,138,176
4111,138,177
4112,138,173
4113,138,172
4114,137,174
4115,137,175
4116,137,177
4117,137,175
4118,136,176
4119,136,176
4120,136,175
4121,136,173
4122,137,174
4123,137,177
4124,137,178
4125,137,175
4126,137,176
4127,137,175
4128,137,174
4129,136,174
4130,136,177
4131,136,172
4132,136,176
4133,136,176
4134,136,174
4135,136,175
4136,135,176
4137,136,170
