heartrate,watts
126,167
126,185
126,182
127,167
127,183
127,167
128,182
128,183
128,170
128,185
128,165
128,180
128,179
128,178
128,184
128,182
127,182
127,185
127,182
127,182
127,183
127,182
126,182
126,182
125,183
124,182
124,184
124,170
124,182
124,182
124,183
124,181
125,169
125,181
125,170
125,182
125,167
124,169
125,182
125,167
124,186
124,169
125,170
125,183
125,169
126,171
126,163
126,169
127,167
127,167
126,182
126,178
126,182
126,168
126,168
125,169
125,170
125,167
126,164
126,169
126,169
126,169
126,171
126,169
126,167
126,164
125,164
126,167
126,169
126,161
126,168
127,167
126,167
126,167
126,184
126,169
125,168
125,167
125,168
125,178
125,168
125,183
126,167
125,185
126,183
125,181
126,182
125,176
125,183
124,183
124,182
125,182
126,184
126,182
126,183
126,182
126,181
127,169
127,185
128,169
128,181
129,183
129,181
129,181
130,171
131,167
130,169
130,169
130,164
129,168
129,181
128,168
127,182
127,169
126,169
126,167
126,165
125,184
125,172
125,168
125,164
124,163
125,170
124,170
124,183
125,168
125,168
125,169
125,168
125,172
125,165
124,167
125,170
124,169
124,177
124,168
124,167
123,167
123,177
123,182
123,167
123,180
123,168
123,169
123,180
123,168
124,182
124,169
124,183
124,168
124,183
125,170
125,167
126,178
126,171
126,180
127,180
128,182
128,181
129,168
130,181
130,182
130,184
130,184
131,179
131,168
131,182
131,175
131,184
131,182
130,181
130,182
130,182
131,179
131,182
131,185
131,164
130,182
130,184
130,182
129,184
129,168
129,185
130,167
130,167
130,181
130,171
130,183
131,168
131,182
130,168
130,166
130,174
130,167
129,182
129,183
129,167
129,168
129,168
128,167
128,168
128,183
128,160
128,172
127,163
127,167
126,167
125,168
125,168
125,171
125,181
125,169
125,168
124,170
124,183
124,178
124,180
124,182
124,181
124,170
124,172
124,183
125,167
125,181
125,183
125,178
125,168
125,164
125,137
125,186
125,170
125,168
125,170
125,170
125,170
126,170
125,168
125,169
126,170
126,182
127,171
127,171
128,180
129,181
129,171
129,178
129,173
129,174
130,180
130,175
130,176
130,179
130,176
129,193
129,168
128,0
128,53
127,177
127,166
127,173
127,172
127,177
127,177
127,179
127,178
127,175
127,172
127,173
127,171
127,191
127,169
127,169
128,168
128,174
128,167
128,173
127,180
127,169
127,172
127,168
127,170
127,166
127,171
126,170
126,171
126,168
126,168
126,178
126,167
125,169
125,169
125,169
125,169
125,182
125,168
125,178
125,169
125,177
126,182
126,182
126,182
126,183
125,178
125,167
124,168
124,184
125,190
125,183
125,168
126,184
127,183
127,171
128,180
128,181
129,182
130,168
130,183
130,168
130,181
129,183
128,169
127,182
126,170
125,180
125,170
124,170
124,183
124,172
123,169
123,165
123,170
123,168
122,167
123,168
123,169
123,169
123,167
123,170
123,169
123,169
123,170
124,169
124,168
124,185
124,168
125,178
125,168
125,171
124,183
125,165
124,179
124,177
124,183
124,174
123,165
123,180
123,169
123,182
123,169
123,182
124,175
124,168
125,181
125,168
126,179
126,181
127,183
127,176
127,164
126,169
126,177
126,176
125,179
125,181
124,169
124,178
124,180
123,182
123,180
123,181
123,168
122,181
123,181
123,167
123,181
122,169
122,177
122,170
122,180
122,181
122,168
122,172
122,171
122,181
122,168
122,182
122,169
121,167
121,182
121,167
122,171
122,169
123,171
123,168
123,164
123,183
122,168
123,169
122,169
122,170
122,169
123,170
123,169
123,170
123,170
123,181
124,167
123,183
124,167
123,182
123,162
123,168
124,180
124,167
124,167
124,170
124,182
124,181
124,183
123,180
123,181
123,184
123,183
122,170
122,176
122,180
122,184
122,167
123,182
123,162
123,176
123,187
122,170
122,168
123,167
123,183
122,175
122,171
122,169
121,168
122,173
121,179
120,169
120,171
121,171
121,168
121,167
121,184
121,162
121,180
121,171
121,178
122,179
122,168
122,177
123,170
122,181
122,170
121,181
122,167
121,176
122,188
121,177
122,183
122,179
122,182
122,181
122,183
122,177
122,171
122,177
123,171
123,179
123,168
123,173
123,167
123,173
123,166
124,174
124,166
124,169
124,168
124,177
124,166
125,174
125,166
125,176
125,165
125,174
125,185
125,175
125,176
124,169
124,181
124,182
123,173
123,178
123,185
123,177
122,185
122,169
122,170
123,181
123,170
123,169
124,182
124,173
124,181
125,170
125,181
126,184
126,167
127,183
127,185
128,173
128,168
127,170
127,172
127,168
127,170
127,173
127,168
127,170
127,175
127,183
127,170
127,178
126,178
126,180
126,169
126,168
125,181
125,181
125,180
125,169
125,179
126,183
126,182
125,180
125,181
125,177
126,184
126,176
126,184
126,177
126,173
127,179
127,168
127,180
127,183
127,170
127,168
127,181
126,171
126,180
126,180
125,171
125,170
124,169
125,178
124,180
124,168
124,168
124,166
123,174
123,186
123,176
123,166
122,173
122,169
122,169
122,180
123,174
122,176
122,185
122,178
122,183
122,176
122,185
122,172
122,186
123,175
123,186
123,166
124,186
123,177
123,185
123,177
123,179
122,184
122,176
122,182
122,177
122,183
122,175
121,174
121,173
121,175
121,174
121,175
121,174
121,171
120,182
120,171
120,176
121,169
121,189
121,181
121,169
121,167
121,171
122,170
122,165
122,171
123,166
123,175
124,166
124,175
125,168
125,167
125,171
125,170
125,167
125,169
124,173
124,182
123,174
123,174
123,169
123,177
123,182
123,186
124,169
124,179
124,177
124,184
124,174
124,184
124,164
124,187
124,163
125,173
125,166
125,172
125,177
126,167
126,183
127,172
127,169
127,175
126,164
126,175
127,170
127,175
128,172
128,173
129,169
129,172
128,180
128,169
128,174
128,167
127,179
126,184
126,169
126,185
126,169
125,182
125,167
125,180
126,185
126,177
126,181
126,178
125,182
124,178
123,181
123,179
122,176
122,180
122,171
122,183
122,166
122,175
122,170
122,167
122,166
122,168
122,178
123,172
123,168
124,181
124,170
125,167
125,174
125,166
125,185
125,170
125,167
125,174
125,184
125,177
125,183
125,186
125,180
125,184
125,175
125,167
125,164
125,169
125,176
125,171
125,172
125,184
125,180
125,179
125,175
125,185
125,187
125,178
124,173
124,177
124,172
123,168
123,179
123,170
123,187
123,168
123,170
123,172
124,168
124,171
124,168
123,167
124,168
123,180
123,182
123,181
123,169
123,182
124,177
123,181
124,167
123,186
123,179
123,179
123,183
123,182
123,177
123,182
123,167
123,183
123,167
123,182
123,171
123,180
124,169
124,169
123,182
123,167
123,174
122,182
122,169
122,177
123,168
123,171
122,166
122,181
123,179
123,168
123,166
123,176
123,178
123,174
123,183
123,175
123,184
122,175
122,185
122,174
122,181
122,183
122,177
122,179
122,176
122,182
122,169
122,172
122,177
122,177
122,176
122,172
123,162
123,173
123,170
123,170
123,172
123,171
122,167
122,172
122,187
122,168
122,185
123,166
123,181
122,171
122,187
122,177
121,183
121,180
121,183
122,181
122,177
122,171
122,185
122,176
122,179
122,168
122,166
122,172
123,171
123,175
123,170
123,171
124,167
124,170
125,168
124,180
125,167
124,178
124,168
125,180
125,180
125,175
125,184
125,169
124,175
124,166
125,176
124,183
124,179
123,176
123,170
123,176
123,173
123,173
123,174
123,177
123,175
123,169
123,168
123,168
122,185
122,183
122,174
122,167
122,176
123,165
123,176
123,184
123,171
123,182
124,171
123,182
123,177
124,185
123,175
124,183
124,167
124,182
124,177
124,181
125,180
125,181
124,178
124,182
123,172
123,168
122,168
121,180
121,169
120,170
120,172
120,167
120,172
120,166
120,171
120,167
120,168
121,169
121,165
122,186
122,166
122,182
121,183
120,181
119,175
119,172
119,186
119,176
119,167
119,186
118,169
118,183
118,166
118,185
118,168
117,171
117,165
116,172
116,173
116,168
116,170
116,170
116,167
116,174
116,171
116,170
117,167
117,173
117,167
118,175
118,188
118,182
119,169
120,181
120,132
121,181
121,173
122,185
123,166
123,167
123,182
123,167
123,168
123,163
124,184
124,169
125,183
125,170
125,184
126,185
126,168
126,183
126,172
125,181
125,172
126,189
126,177
126,173
127,146
127,168
127,155
128,181
128,169
127,164
127,163
126,167
126,180
126,176
125,176
125,172
125,179
125,180
125,176
125,177
125,178
125,180
125,178
127,170
127,176
127,180
127,167
127,173
127,176
127,173
126,182
126,185
126,170
126,174
126,175
126,169
125,176
125,166
125,170
125,181
125,181
125,185
125,172
125,175
124,184
124,176
123,182
124,174
124,171
125,180
125,171
125,183
125,171
125,185
124,173
125,180
124,175
124,167
124,168
124,186
124,185
124,169
124,174
124,169
124,186
124,177
124,185
124,166
124,185
124,173
124,177
124,172
125,169
125,172
125,167
125,174
125,169
125,185
125,167
125,171
124,186
124,176
125,184
125,172
125,167
125,174
125,166
126,171
127,170
127,177
128,172
128,184
128,172
128,186
128,180
127,185
127,176
127,183
126,176
126,188
125,176
126,184
126,172
126,181
126,162
124,184
124,166
124,181
123,175
122,176
122,172
121,166
121,175
122,166
122,173
122,182
122,175
122,169
122,172
122,174
122,170
122,178
122,180
122,169
122,185
122,170
122,169
122,172
121,170
121,169
121,172
121,164
121,171
122,167
123,175
123,185
123,175
122,166
122,178
123,168
123,176
123,182
122,180
122,174
122,186
122,167
122,186
121,183
121,178
121,185
120,176
120,172
120,174
120,185
120,168
120,177
120,183
120,175
121,172
120,169
121,170
120,184
120,180
121,171
121,169
121,172
121,172
120,187
120,181
120,168
120,173
120,167
120,174
120,183
120,167
120,181
120,177
120,178
121,180
121,175
121,184
121,173
121,174
120,174
121,177
121,172
122,174
122,181
123,166
123,186
124,168
124,174
124,167
124,172
124,165
124,172
124,167
123,171
123,175
123,179
122,174
122,173
122,170
121,176
121,184
121,177
121,168
121,179
121,183
121,174
121,183
121,174
121,184
121,176
121,173
122,175
122,184
122,179
123,196
123,168
123,169
124,166
124,170
125,166
125,176
125,168
125,174
125,168
124,174
124,170
124,172
123,179
123,168
123,172
123,169
122,180
122,171
122,176
122,169
122,174
121,178
121,170
121,179
121,171
121,174
121,176
121,168
122,183
122,182
122,169
122,179
122,175
122,183
123,178
122,167
122,170
121,181
121,170
121,174
121,171
121,170
121,170
121,170
121,168
122,172
122,164
122,177
122,168
121,170
122,177
121,172
122,176
122,169
122,167
123,172
123,173
123,179
124,178
124,165
125,176
125,182
124,176
124,183
124,170
123,184
122,175
122,182
121,184
121,179
121,184
120,167
120,179
120,174
120,168
121,180
120,180
121,177
120,173
121,175
120,166
121,184
120,166
120,172
121,171
122,166
122,174
122,167
122,171
122,180
122,172
122,169
121,169
122,177
122,183
121,176
121,167
121,176
121,180
121,172
121,184
121,168
121,175
121,178
122,176
122,184
122,174
122,181
122,176
122,186
123,175
123,171
123,177
123,172
123,175
123,175
123,168
124,174
124,175
124,174
124,166
124,173
123,167
123,173
122,166
121,179
121,170
120,169
120,169
120,182
120,177
120,173
120,184
120,174
120,169
120,182
120,174
120,184
120,165
121,169
123,183
124,184
124,175
125,181
126,169
125,183
125,177
124,182
123,173
123,179
122,170
122,177
122,165
122,167
122,186
122,170
122,170
123,171
123,171
122,169
122,184
123,169
123,170
123,170
123,167
123,168
124,184
124,168
125,168
126,169
126,182
126,182
127,169
128,164
129,164
129,183
130,170
130,182
130,167
131,179
132,180
132,184
132,172
132,180
132,185
132,179
131,166
131,83
130,182
130,171
129,174
129,181
129,169
129,169
128,176
128,175
127,172
127,172
127,175
127,169
126,182
127,177
127,171
126,171
126,171
126,173
125,171
125,171
125,177
124,171
124,163
124,181
124,177
124,173
125,183
125,173
125,177
125,171
125,180
125,177
125,175
126,169
126,182
126,177
125,184
124,182
124,173
123,177
122,183
121,175
121,173
121,178
121,178
121,182
121,179
121,170
121,168
121,183
121,171
121,169
122,175
122,175
122,175
122,174
123,165
123,175
123,166
123,169
123,179
123,170
122,173
122,168
121,181
121,180
121,180
121,175
120,180
120,177
121,168
120,178
121,168
121,178
121,180
121,175
121,173
121,180
121,181
121,183
121,176
122,185
122,179
122,185
122,169
122,181
121,182
122,172
122,167
121,185
121,167
121,179
120,167
120,176
120,175
120,174
120,166
120,174
121,165
120,172
120,168
119,179
119,172
120,165
120,172
120,172
120,176
121,163
121,177
121,185
122,176
122,173
123,185
123,180
123,183
123,177
123,183
123,184
123,181
123,172
123,176
123,178
123,181
123,174
122,172
123,168
123,185
123,167
123,168
124,176
124,176
124,177
123,178
123,169
123,169
122,173
122,169
122,179
122,168
122,173
122,169
122,174
122,171
121,168
121,163
121,176
121,181
121,177
121,182
121,170
121,184
121,176
121,176
121,172
121,174
120,169
120,174
120,175
120,184
120,176
120,183
120,183
120,178
120,174
120,170
120,169
120,180
120,183
120,170
120,166
120,167
120,183
120,167
121,173
121,185
121,174
122,170
122,172
122,165
122,174
122,168
122,172
121,163
121,185
121,187
121,181
121,165
121,186
122,169
123,168
124,183
125,175
124,185
125,166
125,178
125,176
124,184
124,176
124,184
124,177
124,185
124,164
124,179
123,184
123,177
123,172
122,169
122,184
122,171
121,177
120,188
120,181
119,166
119,171
119,166
118,172
118,174
117,177
117,167
117,171
116,176
116,174
116,168
116,176
117,171
117,173
118,183
118,172
120,166
120,167
120,169
120,175
120,164
121,168
121,173
121,177
121,177
122,159
122,173
122,166
122,169
122,183
122,180
122,173
122,176
121,181
121,181
121,176
121,179
122,182
121,172
121,169
121,178
121,179
120,169
120,168
121,174
121,161
121,172
121,172
122,178
121,165
121,173
121,173
121,177
121,182
121,179
121,178
121,167
121,179
121,184
121,177
121,188
120,166
120,174
120,167
120,169
120,167
120,179
120,178
120,174
120,180
119,173
119,183
118,178
118,182
118,176
119,172
120,178
120,176
120,175
119,168
119,173
120,167
120,172
119,184
119,172
118,176
118,179
119,180
120,184
120,173
120,175
121,183
120,168
121,174
121,167
121,185
121,173
121,168
122,178
122,169
122,171
123,166
123,174
123,183
123,173
123,177
123,185
123,175
123,185
122,173
122,172
122,179
122,169
122,176
122,172
121,169
121,169
120,172
120,163
119,173
119,179
118,182
118,177
118,184
118,184
118,166
118,177
118,187
118,175
119,170
119,165
119,173
119,182
119,172
119,167
119,174
119,168
119,174
119,183
119,175
119,168
119,174
119,186
119,164
118,171
118,169
118,185
118,179
118,174
118,166
117,193
117,158
117,155
117,183
117,167
117,171
118,183
119,168
119,183
119,175
120,183
121,202
121,137
122,168
123,181
123,170
123,175
124,177
123,171
123,176
123,179
122,174
122,169
122,180
122,182
122,182
122,178
122,181
122,175
122,177
122,172
122,170
122,179
122,172
122,174
121,170
122,172
122,176
122,174
122,179
122,177
122,179
122,179
123,181
122,170
122,179
122,179
122,171
122,180
122,186
121,175
121,169
121,172
120,174
120,178
120,173
120,168
119,171
119,168
119,173
119,171
119,178
119,184
118,178
118,157
118,166
119,164
119,183
120,165
120,177
120,181
121,180
121,180
122,170
122,178
122,172
122,180
121,173
122,171
122,176
122,173
122,180
121,178
122,183
122,175
122,180
122,170
123,178
123,181
124,172
124,179
124,177
124,172
123,173
123,180
123,172
123,179
124,177
124,179
124,174
124,170
124,179
124,178
124,180
124,169
124,172
124,177
124,171
124,176
124,173
125,177
125,172
125,171
125,171
126,171
126,171
125,169
125,176
124,172
124,174
124,170
124,174
124,173
124,173
125,173
126,175
126,177
125,175
125,176
124,173
124,189
124,181
124,177
125,180
125,167
126,168
126,183
127,183
127,169
127,182
127,172
126,169
126,173
126,173
125,186
125,168
125,168
124,172
124,170
124,173
124,167
124,174
124,168
124,177
124,175
124,182
125,177
125,182
126,168
126,177
126,179
126,168
126,181
126,166
125,184
125,170
124,169
124,170
123,179
122,172
122,173
122,174
121,171
122,170
122,172
122,175
122,171
122,169
122,177
123,169
123,178
124,170
124,179
125,172
125,182
126,174
127,175
127,180
126,172
126,177
125,171
125,174
123,167
123,173
123,166
122,176
122,175
123,174
123,169
123,173
123,171
123,171
123,167
124,178
124,173
124,175
125,179
125,179
125,171
126,179
126,176
126,170
126,178
126,179
127,177
127,179
127,170
127,172
127,179
127,173
127,130
126,0
126,0
125,0
124,0
123,0
123,0
122,0
120,0
119,0
118,0
116,0
116,0
115,0
113,0
110,0
110,0
107,0
107,0
107,0
107,0
108,0
107,0
106,0
105,0
104,0
103,0
101,0
100,0
99,0
98,0
96,0
96,0
96,0
96,0
95,0
95,0
90,0
89,0
87,0
87,0
87,0
88,0
88,0
87,0
86,0
84,0
83,0
83,0
83,0
85,0
86,0
88,0
90,0
91,195
93,166
94,138
96,125
98,119
98,123
100,122
101,123
102,120
101,118
101,119
101,114
100,116
100,114
101,114
101,116
101,114
101,111
101,110
101,103
102,107
102,107
103,115
104,120
104,124
105,126
105,126
106,125
106,126
106,126
107,125
107,129
108,126
108,127
108,127
109,125
109,125
108,131
108,139
108,137
109,139
109,148
109,151
110,149
110,149
111,150
111,148
111,151
112,149
112,149
112,148
112,147
112,148
112,151
112,153
112,152
113,148
113,151
113,151
113,151
113,151
114,151
113,148
113,149
114,152
114,149
114,146
114,150
114,151
114,148
114,150
114,148
114,151
114,149
115,148
115,149
115,151
116,150
117,149
117,150
118,146
118,152
119,147
118,155
119,149
119,151
119,152
118,154
118,146
118,157
117,154
117,151
117,152
117,150
118,151
118,152
118,152
119,152
119,149
119,151
120,146
119,147
119,143
119,151
119,150
119,163
119,157
119,151
119,158
119,150
118,157
118,159
118,159
118,158
118,159
118,159
118,153
118,156
117,158
118,154
118,155
118,159
117,158
117,151
117,158
117,152
118,155
117,160
117,154
117,156
117,148
117,153
117,152
118,152
119,154
119,152
119,151
119,152
119,154
119,153
119,152
119,153
119,152
118,156
117,150
117,160
116,153
116,158
116,158
115,157
115,153
115,157
115,158
115,158
115,158
114,156
114,158
114,159
113,154
114,153
114,154
114,160
114,152
114,153
113,152
114,152
114,151
114,152
114,151
114,153
114,150
114,155
114,152
114,152
115,157
115,161
115,154
115,159
116,158
116,158
116,160
116,159
115,160
115,157
115,156
115,156
115,158
115,158
114,158
114,159
114,151
115,151
115,152
115,157
115,153
115,153
115,149
114,148
114,152
114,151
115,151
115,151
115,152
115,152
114,152
114,159
114,148
114,156
113,151
113,160
114,160
114,157
114,160
114,158
115,158
115,152
114,158
115,153
115,157
115,159
115,152
116,159
116,155
115,163
115,154
115,152
115,156
115,155
115,154
115,165
115,156
115,156
115,163
115,156
116,163
116,154
116,164
116,156
115,161
115,163
116,163
116,157
116,166
116,165
116,165
115,162
115,164
115,157
114,155
114,157
114,164
114,160
114,156
113,155
113,155
114,156
114,156
114,156
115,157
114,156
115,156
114,156
114,166
114,155
114,155
114,156
115,165
114,165
115,158
115,162
115,156
115,161
116,156
117,163
117,156
117,163
117,155
116,155
116,155
116,154
116,155
117,157
116,157
117,156
117,156
117,156
117,156
117,156
117,156
116,165
117,152
117,155
116,157
116,166
116,164
115,163
115,163
115,156
115,166
116,164
115,165
115,166
115,167
115,165
115,167
115,159
115,164
115,165
115,164
116,157
116,164
117,156
117,164
117,156
117,155
117,156
117,155
117,165
118,158
118,160
118,157
119,157
118,157
118,158
118,164
119,156
118,163
119,156
118,164
117,164
117,165
117,166
117,157
117,163
117,164
117,162
117,165
116,165
116,163
116,153
117,166
116,165
116,164
116,165
116,167
116,172
116,160
116,170
115,160
115,168
115,159
115,161
114,159
115,159
115,157
115,158
115,158
115,158
115,159
116,159
116,160
116,170
117,160
117,156
117,159
117,159
117,170
116,160
116,171
116,160
117,171
117,169
117,158
117,171
118,169
117,170
117,169
117,171
118,173
118,170
118,172
118,158
118,170
117,168
117,170
117,161
117,162
117,160
118,158
118,156
119,156
119,159
119,158
119,158
119,158
119,159
119,172
119,159
119,169
118,159
119,168
118,168
118,157
117,171
117,160
117,178
117,173
117,171
117,169
117,170
117,168
118,167
118,170
118,160
118,171
117,159
116,171
116,168
116,160
116,169
116,156
117,168
117,162
118,161
119,161
119,162
119,162
119,162
118,168
118,157
119,168
118,161
118,160
118,170
118,171
118,168
117,170
116,168
116,167
116,170
116,169
115,158
116,161
117,157
117,172
117,160
118,169
118,161
118,161
118,162
119,162
119,161
119,162
119,163
120,161
120,169
120,163
121,166
122,161
122,163
122,168
121,165
121,172
120,176
120,177
120,175
120,177
120,164
120,177
120,176
121,163
120,165
120,165
120,178
119,164
119,162
119,163
119,164
118,164
118,164
117,178
116,177
116,177
115,163
115,180
115,172
115,180
115,179
115,178
115,176
116,175
117,179
117,174
117,177
118,176
118,164
118,176
118,165
118,174
118,166
118,179
119,175
119,163
119,164
119,165
119,178
118,165
118,176
117,164
117,178
