heartrate,watts
106,131.0
106,130.0
106,146.0
107,139.0
108,123.0
108,135.0
107,130.0
108,123.0
108,150.0
109,153.0
110,136.0
110,136.0
111,139.0
112,146.0
113,142.0
113,146.0
114,136.0
114,141.0
114,143.0
115,152.0
115,155.0
116,150.0
116,175.0
117,141.0
117,116.0
118,116.0
118,126.0
119,138.0
119,130.0
119,130.0
120,141.0
120,119.0
120,128.0
120,132.0
120,138.0
121,138.0
121,139.0
121,131.0
122,135.0
122,137.0
122,140.0
123,136.0
123,135.0
124,138.0
124,137.0
124,143.0
124,131.0
124,136.0
124,128.0
123,132.0
124,139.0
124,136.0
124,132.0
124,124.0
124,136.0
124,133.0
124,129.0
124,133.0
124,135.0
124,136.0
124,136.0
122,132.0
122,135.0
121,128.0
121,137.0
120,134.0
121,133.0
121,142.0
122,133.0
121,128.0
122,127.0
122,130.0
121,131.0
120,138.0
120,123.0
120,126.0
120,130.0
120,119.0
121,132.0
122,131.0
122,131.0
121,142.0
121,124.0
120,130.0
120,128.0
119,125.0
119,131.0
120,129.0
120,130.0
120,128.0
121,136.0
121,132.0
120,136.0
121,133.0
120,136.0
120,129.0
120,129.0
120,141.0
120,139.0
121,124.0
121,135.0
122,139.0
121,129.0
121,139.0
121,136.0
121,121.0
120,126.0
120,125.0
120,127.0
120,119.0
120,126.0
120,138.0
120,130.0
121,132.0
120,142.0
119,136.0
119,133.0
119,134.0
119,133.0
120,132.0
120,137.0
120,140.0
121,138.0
122,122.0
122,131.0
123,132.0
122,128.0
122,128.0
121,136.0
120,123.0
120,129.0
119,136.0
119,126.0
118,129.0
118,128.0
117,122.0
117,128.0
116,123.0
117,146.0
117,125.0
117,122.0
117,127.0
117,130.0
117,133.0
116,152.0
117,153.0
117,138.0
119,138.0
120,135.0
120,128.0
120,135.0
120,134.0
120,127.0
120,140.0
119,144.0
119,141.0
120,129.0
121,131.0
121,141.0
122,130.0
122,128.0
122,144.0
122,138.0
122,126.0
122,132.0
122,133.0
122,137.0
122,137.0
122,137.0
122,137.0
123,133.0
122,134.0
123,149.0
122,138.0
122,136.0
122,139.0
122,143.0
122,137.0
122,125.0
123,142.0
124,146.0
124,136.0
124,144.0
124,141.0
123,134.0
123,141.0
122,140.0
122,134.0
122,141.0
122,141.0
122,140.0
123,137.0
123,134.0
123,141.0
123,132.0
123,144.0
122,135.0
122,138.0
122,135.0
121,129.0
122,131.0
122,138.0
122,135.0
122,147.0
121,141.0
121,146.0
121,131.0
121,135.0
121,158.0
122,135.0
123,141.0
124,142.0
125,146.0
126,131.0
126,143.0
125,149.0
125,143.0
124,141.0
124,141.0
124,146.0
124,146.0
124,142.0
125,133.0
125,140.0
125,140.0
125,130.0
125,144.0
124,142.0
124,142.0
124,142.0
125,138.0
125,144.0
125,144.0
126,143.0
125,137.0
126,140.0
125,140.0
125,146.0
125,143.0
126,149.0
126,141.0
126,134.0
126,143.0
125,142.0
125,146.0
125,151.0
125,148.0
125,145.0
125,135.0
126,142.0
126,143.0
126,141.0
126,156.0
126,145.0
125,135.0
125,143.0
125,134.0
125,137.0
125,141.0
126,133.0
125,133.0
125,141.0
125,135.0
125,137.0
124,138.0
124,141.0
124,140.0
123,140.0
123,132.0
123,138.0
124,134.0
124,134.0
124,144.0
124,148.0
124,158.0
124,155.0
