heartrate,watts
86,129
87,123
88,117
89,131
91,135
91,145
91,145
91,133
92,132
93,132
94,138
95,144
95,157
96,149
98,143
100,152
101,158
102,144
103,142
104,149
105,144
106,144
106,145
106,145
107,141
107,148
108,148
108,150
108,145
109,162
110,165
110,150
110,129
110,129
110,137
110,133
110,142
111,150
111,154
111,137
112,141
111,133
111,134
111,138
111,133
111,178
111,132
111,134
110,146
110,126
110,147
109,147
109,146
108,145
108,155
107,144
107,149
107,141
108,144
108,149
109,143
109,146
109,147
109,147
108,143
109,144
109,144
108,147
109,141
109,151
110,141
110,160
110,141
110,153
110,156
110,147
110,142
110,152
111,139
112,135
112,139
113,152
112,138
112,135
112,136
112,140
112,146
112,142
112,143
112,148
112,147
112,141
112,147
112,144
111,141
111,140
111,135
111,148
112,151
112,142
113,142
114,145
114,147
115,140
115,142
115,149
114,143
114,143
114,150
113,144
113,143
113,149
113,142
113,157
113,132
113,146
112,145
112,143
112,145
112,146
112,153
112,143
112,143
113,143
113,144
113,152
113,143
114,145
114,146
113,143
113,145
113,144
113,147
113,154
113,135
113,145
113,144
114,138
114,139
114,144
113,147
113,143
113,149
113,151
113,145
113,144
113,144
113,148
113,141
113,146
113,145
114,148
114,142
114,139
113,146
113,150
112,139
112,141
112,141
112,147
112,151
111,152
111,147
111,145
111,155
111,142
111,148
112,144
112,138
112,145
113,146
113,138
113,145
114,145
114,140
115,141
115,146
115,141
114,148
114,147
114,147
114,149
114,150
113,146
114,141
113,143
114,138
114,146
113,141
114,141
114,150
114,149
113,146
113,145
112,145
112,148
111,140
112,151
111,142
111,140
112,146
112,147
112,142
112,144
112,145
112,145
112,140
112,145
111,150
111,155
112,142
111,142
111,148
111,137
111,146
111,156
111,148
111,151
111,150
111,150
111,147
112,153
112,143
112,147
112,146
112,156
112,150
112,157
112,152
113,152
113,151
113,155
113,153
113,149
113,147
114,158
115,154
115,161
116,147
116,152
117,152
117,144
118,144
118,158
119,150
119,151
120,154
121,150
122,149
122,148
122,143
123,153
123,142
122,152
122,152
122,152
122,157
122,153
122,148
122,151
122,154
122,160
121,159
120,166
119,161
118,147
118,149
118,144
117,153
116,152
116,142
116,136
116,141
116,150
115,135
116,148
116,159
116,146
116,150
116,145
116,146
116,146
115,152
115,145
114,141
114,138
113,147
113,152
113,150
113,146
113,158
113,158
113,146
113,145
114,146
114,143
115,146
115,149
115,145
115,150
115,154
115,148
115,148
115,147
115,144
116,142
116,143
116,146
116,141
116,149
116,139
116,155
114,156
114,146
113,153
113,155
114,146
114,151
115,152
114,151
114,148
114,149
114,148
113,154
113,152
114,140
113,148
114,150
113,160
113,144
113,153
113,153
112,153
112,149
112,149
113,142
113,145
113,147
113,155
114,152
115,151
115,151
116,146
116,143
117,157
117,148
117,146
117,152
116,151
116,135
116,155
116,147
115,158
115,152
