heartrate,watts
103,2.0
104,51.0
104,59.0
104,0.0
103,0.0
100,0.0
99,2.0
98,65.0
99,84.0
98,169.0
99,169.0
99,166.0
100,164.0
101,193.0
103,208.0
105,195.0
106,185.0
107,185.0
108,174.0
109,163.0
110,164.0
111,162.0
111,152.0
111,154.0
111,149.0
111,150.0
110,142.0
110,143.0
109,146.0
109,146.0
108,151.0
107,141.0
106,152.0
106,125.0
107,132.0
107,131.0
107,130.0
108,154.0
109,142.0
110,135.0
110,135.0
111,141.0
110,157.0
110,175.0
110,174.0
110,209.0
111,167.0
111,186.0
111,182.0
111,192.0
111,192.0
111,179.0
111,190.0
112,175.0
112,175.0
112,184.0
112,185.0
112,168.0
112,136.0
113,136.0
113,169.0
113,170.0
113,178.0
114,180.0
114,180.0
115,167.0
115,167.0
114,182.0
113,175.0
113,175.0
113,175.0
112,176.0
113,177.0
114,175.0
115,170.0
114,182.0
114,190.0
114,181.0
114,183.0
113,182.0
113,211.0
113,203.0
114,180.0
114,176.0
115,203.0
115,234.0
116,252.0
117,224.0
117,209.0
118,204.0
118,166.0
119,199.0
120,225.0
121,182.0
120,201.0
119,183.0
118,170.0
118,180.0
118,173.0
118,172.0
118,183.0
119,182.0
119,181.0
119,190.0
120,199.0
120,195.0
121,191.0
121,206.0
122,202.0
121,198.0
122,192.0
121,187.0
121,186.0
121,190.0
121,206.0
121,183.0
122,205.0
122,194.0
122,186.0
122,199.0
122,199.0
122,191.0
121,200.0
121,202.0
121,199.0
121,194.0
121,201.0
121,206.0
121,194.0
120,190.0
120,195.0
120,213.0
120,192.0
120,194.0
120,205.0
120,209.0
120,190.0
119,190.0
118,196.0
118,198.0
118,186.0
118,173.0
118,174.0
119,176.0
119,172.0
120,186.0
120,186.0
119,185.0
120,191.0
120,188.0
122,181.0
122,190.0
123,193.0
123,178.0
123,174.0
123,185.0
123,181.0
123,205.0
123,182.0
123,181.0
122,178.0
122,183.0
122,186.0
122,178.0
122,191.0
122,179.0
121,190.0
121,181.0
121,190.0
121,192.0
121,178.0
121,194.0
121,193.0
121,193.0
122,185.0
122,178.0
122,184.0
122,163.0
122,153.0
121,122.0
121,95.0
120,0.0
120,0.0
120,0.0
120,0.0
120,0.0
119,0.0
119,0.0
119,0.0
104,
103,0.0
103,205.0
103,239.0
103,202.0
103,201.0
103,232.0
104,193.0
105,167.0
107,248.0
108,220.0
110,214.0
112,214.0
113,208.0
113,206.0
114,198.0
114,194.0
115,204.0
115,212.0
116,206.0
117,188.0
117,174.0
117,184.0
118,174.0
118,179.0
119,190.0
119,189.0
120,182.0
120,220.0
120,215.0
120,196.0
119,206.0
119,183.0
119,167.0
119,198.0
119,175.0
119,180.0
119,212.0
120,190.0
120,189.0
120,186.0
121,217.0
121,200.0
121,187.0
121,214.0
121,212.0
121,200.0
121,184.0
122,176.0
122,184.0
122,188.0
122,206.0
122,186.0
122,203.0
123,203.0
123,196.0
123,187.0
123,192.0
123,181.0
123,185.0
123,183.0
123,196.0
123,189.0
122,177.0
122,188.0
122,204.0
122,213.0
122,185.0
123,174.0
124,185.0
123,175.0
123,161.0
124,148.0
123,145.0
123,149.0
122,151.0
122,147.0
121,133.0
121,107.0
121,100.0
121,87.0
120,62.0
120,65.0
120,74.0
119,64.0
117,64.0
115,132.0
114,246.0
114,240.0
114,210.0
114,206.0
115,202.0
117,189.0
118,251.0
119,238.0
120,236.0
121,219.0
121,234.0
122,191.0
123,209.0
124,204.0
124,192.0
