heartrate,watts
71,136.0
71,133.0
71,135.0
71,145.0
71,145.0
71,150.0
71,143.0
71,143.0
71,140.0
70,144.0
70,138.0
70,139.0
70,147.0
70,141.0
70,143.0
70,154.0
70,149.0
69,141.0
69,144.0
69,144.0
69,134.0
69,139.0
69,136.0
69,134.0
69,145.0
69,145.0
69,139.0
69,139.0
72,139.0
74,147.0
74,139.0
74,144.0
74,143.0
74,139.0
74,147.0
75,139.0
75,137.0
75,143.0
75,140.0
75,138.0
77,136.0
80,142.0
83,143.0
85,138.0
87,142.0
89,144.0
93,149.0
96,139.0
98,140.0
100,141.0
101,138.0
105,138.0
105,138.0
105,131.0
107,138.0
107,141.0
108,154.0
108,137.0
109,145.0
111,140.0
112,140.0
113,142.0
113,141.0
114,149.0
113,149.0
113,138.0
113,144.0
113,140.0
113,142.0
113,141.0
113,141.0
113,144.0
114,145.0
115,146.0
115,140.0
116,134.0
117,139.0
118,139.0
118,137.0
118,144.0
118,141.0
118,142.0
117,150.0
116,134.0
116,144.0
114,138.0
114,133.0
114,137.0
114,131.0
114,138.0
114,139.0
114,132.0
114,139.0
113,137.0
113,137.0
113,128.0
114,137.0
115,138.0
115,149.0
116,122.0
117,140.0
118,126.0
118,133.0
118,160.0
119,144.0
119,156.0
118,133.0
118,130.0
119,116.0
119,116.0
119,120.0
119,123.0
119,122.0
119,126.0
119,127.0
118,127.0
118,128.0
118,114.0
118,119.0
118,132.0
118,122.0
118,121.0
119,124.0
118,121.0
118,129.0
118,121.0
117,124.0
117,116.0
118,121.0
117,124.0
118,118.0
117,115.0
118,127.0
117,124.0
118,121.0
118,115.0
119,118.0
119,126.0
120,126.0
120,126.0
120,122.0
120,124.0
120,113.0
119,120.0
118,117.0
118,121.0
118,125.0
119,120.0
119,122.0
119,119.0
119,126.0
120,123.0
119,127.0
119,118.0
118,118.0
118,124.0
118,120.0
118,125.0
118,134.0
119,121.0
119,124.0
119,121.0
118,120.0
118,120.0
119,126.0
119,119.0
119,124.0
119,119.0
119,126.0
120,125.0
120,180.0
120,117.0
119,129.0
118,130.0
118,130.0
117,132.0
116,130.0
117,130.0
117,125.0
118,120.0
118,112.0
119,114.0
119,140.0
119,150.0
121,140.0
121,154.0
122,134.0
122,133.0
123,130.0
123,130.0
123,136.0
124,132.0
124,140.0
125,145.0
126,156.0
127,164.0
127,146.0
127,148.0
127,137.0
128,145.0
127,149.0
127,159.0
126,144.0
125,143.0
124,143.0
124,147.0
124,143.0
124,149.0
123,153.0
122,152.0
121,141.0
119,145.0
119,144.0
118,155.0
118,151.0
118,151.0
117,150.0
117,140.0
117,142.0
118,165.0
118,153.0
118,152.0
118,152.0
119,145.0
119,147.0
120,150.0
121,163.0
121,141.0
122,142.0
122,142.0
122,145.0
122,147.0
122,143.0
123,147.0
123,155.0
123,152.0
124,152.0
123,148.0
123,150.0
123,145.0
123,136.0
123,142.0
123,150.0
124,154.0
124,152.0
124,147.0
124,141.0
124,135.0
123,148.0
123,140.0
122,151.0
122,138.0
122,135.0
121,139.0
121,148.0
121,141.0
121,142.0
121,148.0
123,144.0
123,142.0
124,146.0
125,149.0
126,141.0
127,146.0
127,145.0
127,145.0
127,134.0
126,134.0
126,145.0
125,147.0
124,157.0
124,138.0
123,139.0
122,150.0
122,138.0
123,148.0
123,143.0
124,143.0
124,150.0
125,150.0
125,150.0
125,152.0
125,147.0
125,147.0
125,149.0
124,148.0
123,148.0
123,145.0
124,148.0
124,142.0
124,146.0
124,145.0
124,146.0
125,143.0
125,148.0
126,149.0
126,147.0
127,144.0
128,148.0
128,148.0
127,148.0
126,141.0
126,164.0
125,142.0
125,144.0
124,141.0
124,141.0
124,137.0
123,134.0
123,143.0
123,136.0
123,151.0
123,140.0
123,161.0
124,145.0
124,138.0
124,144.0
124,144.0
124,148.0
124,151.0
124,143.0
124,143.0
125,149.0
125,140.0
126,139.0
126,148.0
125,153.0
125,164.0
125,151.0
125,148.0
126,140.0
126,144.0
126,151.0
126,145.0
125,142.0
126,142.0
126,146.0
126,156.0
127,147.0
128,147.0
128,145.0
127,147.0
127,147.0
127,139.0
126,151.0
126,145.0
126,145.0
127,163.0
126,144.0
126,150.0
126,148.0
127,146.0
127,145.0
127,152.0
127,147.0
126,150.0
126,164.0
126,151.0
127,144.0
127,147.0
127,147.0
127,144.0
127,149.0
127,146.0
127,145.0
127,145.0
127,148.0
127,147.0
126,139.0
126,139.0
126,145.0
126,145.0
127,142.0
127,150.0
128,150.0
128,132.0
128,143.0
128,146.0
128,144.0
128,142.0
128,148.0
128,145.0
128,138.0
129,142.0
129,141.0
129,145.0
130,149.0
131,148.0
131,147.0
131,151.0
131,141.0
130,141.0
130,147.0
130,153.0
129,151.0
129,151.0
129,147.0
129,141.0
130,145.0
130,149.0
130,151.0
129,146.0
129,149.0
129,150.0
129,150.0
128,146.0
128,149.0
128,153.0
128,153.0
128,148.0
128,144.0
127,146.0
128,139.0
127,144.0
127,148.0
127,147.0
128,152.0
128,154.0
128,147.0
128,145.0
128,152.0
129,140.0
129,142.0
129,130.0
128,144.0
128,148.0
128,141.0
129,141.0
128,146.0
129,149.0
128,139.0
127,139.0
127,145.0
126,144.0
126,154.0
127,148.0
127,137.0
128,147.0
129,147.0
129,149.0
130,147.0
130,146.0
131,157.0
131,144.0
131,142.0
130,151.0
130,149.0
130,138.0
129,130.0
128,152.0
128,140.0
127,146.0
127,149.0
126,160.0
126,144.0
126,149.0
126,152.0
126,152.0
126,153.0
125,159.0
125,147.0
126,136.0
126,142.0
126,148.0
127,142.0
127,139.0
127,141.0
128,144.0
127,149.0
127,145.0
127,138.0
126,138.0
126,145.0
126,149.0
126,145.0
126,143.0
125,152.0
126,154.0
126,140.0
126,161.0
126,155.0
127,149.0
127,144.0
127,139.0
127,144.0
127,143.0
127,154.0
126,161.0
126,147.0
125,146.0
125,146.0
125,141.0
125,151.0
124,135.0
124,147.0
124,154.0
124,144.0
124,148.0
124,157.0
124,168.0
124,151.0
124,151.0
124,146.0
123,152.0
122,146.0
123,155.0
123,157.0
124,151.0
124,155.0
126,145.0
126,150.0
127,151.0
127,149.0
127,136.0
128,146.0
129,143.0
129,135.0
130,159.0
130,155.0
130,150.0
129,144.0
129,144.0
128,146.0
128,143.0
128,150.0
129,151.0
130,152.0
131,152.0
132,148.0
132,145.0
132,145.0
132,161.0
132,158.0
132,153.0
131,143.0
130,137.0
130,150.0
129,151.0
129,146.0
129,160.0
128,155.0
128,148.0
127,146.0
126,156.0
126,148.0
126,151.0
126,148.0
127,148.0
127,143.0
127,143.0
127,140.0
127,144.0
127,148.0
126,145.0
127,144.0
127,139.0
127,138.0
127,141.0
128,148.0
128,150.0
128,151.0
128,152.0
127,142.0
126,143.0
126,149.0
125,149.0
125,149.0
126,145.0
126,150.0
127,151.0
128,150.0
129,156.0
130,153.0
130,156.0
131,131.0
132,154.0
131,146.0
131,154.0
131,144.0
130,160.0
130,122.0
130,161.0
130,153.0
130,158.0
130,161.0
130,155.0
131,161.0
131,156.0
131,172.0
131,148.0
131,156.0
131,156.0
131,156.0
131,155.0
131,159.0
130,151.0
130,150.0
130,157.0
130,154.0
130,160.0
130,150.0
130,166.0
129,155.0
129,161.0
129,159.0
129,156.0
129,151.0
129,156.0
129,162.0
128,149.0
128,151.0
128,152.0
129,161.0
129,155.0
129,147.0
129,160.0
129,158.0
129,158.0
130,165.0
130,155.0
130,150.0
131,152.0
131,162.0
131,156.0
132,153.0
133,151.0
133,151.0
133,148.0
133,149.0
132,152.0
132,160.0
132,149.0
132,149.0
132,161.0
132,150.0
133,157.0
132,155.0
132,152.0
132,169.0
132,155.0
131,156.0
131,155.0
131,157.0
131,162.0
132,163.0
131,156.0
131,147.0
131,166.0
131,164.0
131,152.0
131,151.0
132,154.0
132,154.0
132,172.0
132,159.0
132,156.0
132,149.0
133,151.0
133,151.0
133,151.0
133,143.0
133,155.0
133,161.0
132,156.0
132,153.0
132,151.0
131,149.0
132,157.0
132,164.0
132,167.0
133,162.0
133,168.0
133,155.0
133,159.0
134,162.0
134,162.0
134,155.0
133,158.0
132,157.0
131,157.0
130,153.0
130,153.0
130,161.0
130,155.0
130,153.0
130,160.0
131,163.0
131,162.0
131,158.0
131,161.0
131,166.0
132,168.0
132,161.0
132,165.0
132,165.0
133,158.0
133,158.0
133,141.0
132,166.0
131,155.0
131,155.0
130,163.0
130,153.0
129,161.0
129,172.0
130,151.0
130,162.0
130,160.0
131,156.0
130,160.0
130,157.0
130,158.0
131,164.0
131,162.0
131,162.0
131,174.0
131,185.0
131,167.0
132,165.0
132,156.0
133,163.0
133,164.0
134,160.0
134,148.0
135,148.0
136,154.0
137,162.0
137,167.0
138,159.0
137,168.0
137,166.0
136,161.0
136,157.0
135,161.0
135,172.0
135,162.0
135,158.0
134,157.0
134,168.0
134,163.0
134,163.0
133,163.0
133,159.0
132,159.0
132,157.0
132,153.0
132,168.0
132,164.0
132,174.0
132,156.0
132,173.0
131,161.0
132,153.0
132,155.0
132,160.0
131,164.0
132,157.0
131,165.0
131,165.0
132,158.0
132,149.0
133,170.0
134,189.0
134,176.0
134,163.0
134,165.0
134,174.0
133,174.0
133,152.0
133,169.0
133,154.0
133,161.0
133,159.0
133,160.0
133,161.0
132,167.0
132,167.0
132,162.0
133,162.0
133,161.0
133,161.0
134,165.0
132,171.0
131,154.0
131,163.0
131,166.0
131,174.0
131,149.0
131,153.0
132,153.0
132,150.0
132,156.0
132,155.0
131,161.0
130,164.0
130,155.0
131,155.0
131,158.0
131,158.0
131,163.0
131,162.0
131,153.0
131,160.0
131,149.0
132,157.0
132,155.0
132,153.0
133,155.0
133,158.0
133,155.0
132,154.0
132,157.0
132,161.0
131,154.0
131,158.0
131,161.0
131,167.0
131,157.0
131,162.0
131,149.0
131,167.0
132,173.0
132,169.0
132,154.0
131,164.0
131,166.0
131,160.0
131,149.0
131,162.0
131,158.0
131,150.0
130,166.0
131,161.0
131,170.0
131,154.0
131,156.0
131,155.0
131,174.0
132,156.0
132,182.0
132,157.0
131,158.0
131,175.0
132,150.0
131,150.0
132,150.0
131,150.0
132,165.0
132,159.0
133,159.0
134,166.0
134,154.0
134,155.0
134,157.0
133,159.0
132,156.0
131,164.0
130,173.0
128,159.0
128,172.0
127,159.0
128,173.0
128,182.0
128,153.0
128,150.0
127,155.0
127,149.0
126,149.0
126,159.0
126,160.0
127,157.0
127,157.0
128,147.0
128,148.0
128,182.0
129,155.0
128,142.0
128,165.0
128,161.0
129,145.0
129,163.0
130,154.0
130,166.0
130,157.0
130,160.0
130,159.0
130,165.0
131,199.0
131,158.0
131,159.0
131,178.0
132,151.0
132,156.0
132,159.0
132,153.0
132,158.0
132,163.0
132,162.0
133,155.0
133,156.0
133,170.0
133,159.0
133,169.0
133,160.0
133,164.0
134,158.0
133,156.0
134,161.0
134,162.0
134,156.0
134,156.0
134,171.0
134,161.0
134,160.0
135,163.0
134,159.0
134,164.0
134,166.0
134,160.0
133,169.0
133,164.0
134,154.0
134,163.0
134,165.0
134,160.0
133,156.0
133,163.0
133,151.0
132,159.0
132,155.0
132,163.0
132,171.0
132,157.0
132,167.0
132,160.0
131,163.0
131,155.0
131,166.0
131,157.0
132,157.0
132,155.0
132,154.0
132,165.0
132,165.0
132,166.0
132,167.0
132,167.0
131,154.0
131,157.0
131,160.0
132,159.0
132,159.0
132,158.0
133,163.0
133,166.0
133,151.0
134,158.0
134,162.0
134,161.0
134,159.0
134,153.0
134,152.0
134,169.0
134,166.0
135,168.0
135,169.0
135,176.0
136,160.0
136,151.0
137,163.0
137,167.0
137,162.0
138,163.0
137,172.0
137,165.0
137,164.0
137,160.0
136,169.0
136,186.0
136,165.0
135,174.0
135,162.0
135,158.0
135,161.0
134,161.0
134,166.0
134,160.0
134,154.0
134,166.0
134,165.0
134,173.0
134,170.0
134,160.0
133,176.0
134,164.0
134,170.0
134,161.0
134,172.0
134,175.0
134,174.0
134,163.0
135,165.0
135,161.0
135,162.0
135,181.0
135,182.0
135,168.0
135,168.0
135,163.0
135,165.0
135,182.0
135,175.0
135,184.0
136,170.0
136,176.0
136,179.0
136,169.0
136,165.0
136,169.0
136,170.0
137,160.0
137,160.0
136,174.0
134,182.0
134,163.0
133,168.0
133,175.0
133,172.0
134,163.0
134,168.0
135,182.0
135,176.0
136,174.0
136,174.0
136,168.0
136,170.0
136,176.0
137,167.0
136,175.0
137,166.0
136,166.0
136,161.0
136,164.0
136,163.0
136,170.0
135,186.0
135,182.0
135,182.0
136,188.0
136,183.0
136,190.0
136,190.0
136,174.0
136,187.0
137,165.0
136,174.0
136,169.0
136,169.0
136,185.0
136,171.0
136,171.0
136,172.0
135,176.0
136,169.0
136,174.0
136,165.0
137,167.0
137,185.0
137,172.0
136,173.0
137,189.0
137,165.0
138,177.0
138,181.0
138,170.0
137,166.0
138,166.0
138,161.0
137,164.0
138,166.0
137,166.0
138,178.0
137,166.0
137,161.0
137,157.0
137,168.0
137,167.0
138,176.0
138,176.0
138,175.0
138,172.0
138,172.0
139,163.0
138,167.0
138,174.0
138,166.0
138,190.0
138,162.0
138,156.0
137,176.0
138,183.0
137,181.0
136,172.0
135,176.0
134,171.0
134,172.0
134,173.0
134,172.0
135,164.0
135,177.0
136,170.0
136,175.0
137,162.0
137,164.0
137,164.0
137,164.0
137,176.0
137,185.0
136,179.0
136,175.0
135,175.0
135,189.0
135,177.0
135,179.0
135,175.0
135,161.0
135,166.0
135,166.0
136,193.0
136,180.0
137,173.0
138,157.0
138,160.0
137,167.0
136,169.0
136,167.0
135,196.0
135,160.0
135,166.0
136,170.0
136,174.0
136,174.0
137,177.0
137,172.0
137,169.0
137,182.0
138,166.0
138,175.0
138,173.0
138,181.0
138,170.0
138,175.0
138,167.0
138,175.0
137,175.0
138,184.0
138,181.0
138,175.0
138,177.0
138,172.0
139,173.0
139,189.0
139,170.0
139,185.0
139,184.0
139,157.0
138,176.0
138,164.0
138,168.0
138,171.0
137,173.0
136,182.0
136,165.0
136,169.0
136,169.0
136,162.0
136,164.0
135,200.0
135,171.0
136,165.0
136,158.0
136,172.0
136,170.0
136,163.0
136,170.0
136,171.0
135,171.0
136,171.0
135,159.0
136,174.0
136,182.0
136,168.0
136,171.0
137,173.0
136,185.0
137,172.0
137,172.0
137,169.0
137,178.0
136,181.0
136,182.0
136,182.0
125,
125,206.0
126,180.0
126,167.0
126,148.0
127,151.0
126,189.0
127,211.0
127,158.0
127,169.0
129,153.0
130,146.0
131,154.0
132,151.0
133,174.0
134,163.0
135,157.0
137,156.0
137,155.0
138,155.0
139,163.0
139,177.0
139,159.0
139,167.0
138,168.0
138,152.0
138,164.0
138,153.0
137,155.0
137,167.0
136,179.0
136,164.0
136,159.0
136,165.0
136,164.0
136,173.0
137,154.0
136,172.0
136,178.0
136,180.0
136,174.0
135,172.0
135,166.0
135,167.0
135,171.0
135,154.0
135,163.0
135,176.0
134,169.0
134,169.0
135,169.0
135,173.0
136,165.0
136,182.0
136,168.0
136,175.0
136,189.0
135,182.0
136,176.0
136,176.0
136,167.0
136,159.0
136,168.0
136,165.0
135,167.0
135,165.0
135,172.0
135,181.0
135,167.0
135,172.0
135,179.0
136,176.0
136,162.0
136,171.0
136,176.0
136,183.0
137,171.0
137,167.0
137,172.0
137,181.0
137,171.0
137,173.0
137,166.0
137,163.0
136,158.0
136,185.0
136,162.0
137,176.0
137,169.0
138,165.0
138,171.0
138,174.0
139,185.0
139,175.0
139,176.0
139,176.0
139,164.0
138,163.0
138,163.0
137,174.0
137,172.0
136,181.0
136,157.0
135,159.0
135,158.0
135,171.0
135,175.0
135,165.0
136,174.0
135,175.0
135,156.0
135,167.0
135,178.0
135,173.0
135,176.0
135,165.0
136,167.0
136,171.0
136,173.0
136,177.0
136,165.0
136,169.0
137,167.0
137,176.0
137,176.0
137,182.0
138,174.0
138,172.0
139,151.0
139,166.0
139,181.0
140,163.0
139,165.0
139,171.0
138,171.0
138,171.0
138,165.0
137,153.0
137,173.0
137,171.0
137,162.0
137,163.0
136,168.0
137,172.0
137,176.0
137,175.0
138,162.0
138,171.0
137,168.0
138,167.0
137,169.0
137,171.0
137,164.0
137,166.0
137,173.0
136,171.0
137,171.0
137,168.0
138,191.0
138,167.0
138,164.0
138,166.0
139,166.0
138,175.0
139,157.0
139,154.0
139,164.0
139,164.0
139,169.0
139,181.0
138,166.0
138,172.0
138,158.0
138,169.0
137,170.0
137,169.0
136,171.0
135,168.0
134,168.0
134,178.0
135,157.0
135,175.0
136,163.0
136,153.0
136,199.0
137,161.0
137,177.0
136,175.0
137,174.0
136,174.0
136,174.0
137,193.0
137,168.0
137,181.0
137,170.0
138,170.0
138,187.0
138,182.0
137,178.0
137,171.0
137,167.0
137,178.0
136,167.0
136,172.0
137,167.0
137,156.0
137,163.0
137,172.0
137,174.0
137,173.0
137,173.0
137,172.0
137,173.0
137,166.0
137,179.0
138,170.0
138,166.0
138,172.0
137,172.0
138,172.0
138,172.0
138,170.0
139,157.0
139,167.0
139,162.0
140,163.0
140,163.0
139,163.0
139,181.0
139,165.0
138,173.0
138,177.0
137,166.0
137,173.0
136,180.0
136,157.0
135,193.0
135,180.0
135,180.0
135,180.0
136,176.0
136,182.0
136,166.0
137,172.0
137,173.0
137,177.0
138,180.0
138,180.0
138,177.0
138,178.0
139,165.0
139,183.0
139,165.0
139,165.0
139,170.0
139,158.0
139,150.0
139,177.0
139,159.0
139,186.0
139,175.0
138,155.0
139,177.0
139,174.0
139,186.0
139,200.0
139,170.0
139,172.0
139,164.0
138,159.0
138,168.0
138,180.0
137,168.0
136,174.0
136,169.0
136,181.0
136,170.0
136,182.0
137,149.0
138,172.0
138,157.0
138,176.0
138,169.0
138,176.0
139,177.0
139,167.0
138,170.0
138,182.0
138,172.0
139,151.0
138,160.0
138,168.0
137,172.0
137,159.0
136,156.0
136,171.0
136,170.0
136,165.0
136,165.0
136,168.0
136,186.0
137,172.0
137,168.0
138,179.0
138,170.0
138,169.0
138,164.0
138,172.0
138,158.0
138,161.0
138,159.0
138,158.0
137,179.0
137,158.0
136,164.0
137,166.0
136,163.0
136,158.0
136,168.0
135,179.0
136,163.0
136,162.0
136,184.0
136,178.0
137,162.0
137,171.0
137,157.0
137,163.0
138,163.0
137,175.0
137,165.0
137,165.0
137,162.0
137,166.0
137,161.0
137,174.0
137,173.0
137,172.0
136,173.0
136,174.0
136,164.0
136,173.0
136,151.0
137,165.0
137,158.0
136,166.0
137,173.0
137,161.0
137,170.0
137,179.0
137,161.0
136,180.0
136,159.0
136,165.0
136,165.0
137,165.0
137,158.0
137,159.0
138,165.0
138,162.0
138,160.0
138,165.0
138,166.0
138,167.0
139,162.0
139,162.0
139,175.0
138,161.0
138,160.0
137,157.0
137,158.0
136,161.0
135,157.0
134,160.0
133,165.0
133,162.0
132,157.0
132,160.0
131,155.0
131,179.0
131,155.0
131,153.0
131,172.0
131,166.0
132,165.0
132,165.0
132,166.0
132,185.0
132,166.0
133,187.0
132,159.0
133,158.0
133,183.0
133,182.0
133,175.0
134,178.0
135,174.0
136,204.0
137,167.0
138,166.0
138,167.0
138,173.0
138,190.0
139,173.0
139,173.0
139,173.0
139,178.0
139,170.0
139,173.0
139,173.0
139,184.0
140,172.0
140,172.0
140,164.0
140,167.0
140,177.0
141,177.0
141,200.0
141,177.0
141,183.0
142,175.0
142,184.0
142,186.0
142,181.0
142,178.0
141,172.0
141,178.0
141,183.0
142,172.0
142,169.0
143,163.0
143,163.0
144,178.0
144,178.0
144,172.0
143,207.0
144,189.0
144,166.0
144,184.0
144,195.0
144,182.0
143,179.0
143,186.0
142,185.0
142,185.0
142,174.0
142,176.0
142,197.0
141,177.0
141,170.0
141,184.0
141,187.0
141,175.0
141,184.0
141,179.0
140,179.0
141,186.0
141,188.0
141,188.0
141,169.0
141,171.0
141,169.0
141,194.0
141,184.0
141,177.0
141,177.0
141,171.0
140,187.0
140,185.0
140,173.0
141,177.0
140,179.0
140,183.0
140,177.0
140,175.0
139,189.0
139,165.0
140,163.0
139,172.0
138,173.0
138,169.0
138,172.0
139,176.0
140,176.0
140,179.0
140,158.0
140,185.0
140,167.0
140,155.0
140,166.0
141,172.0
141,173.0
140,158.0
140,172.0
140,183.0
140,186.0
140,179.0
141,172.0
141,178.0
140,184.0
139,178.0
138,164.0
138,176.0
138,178.0
138,178.0
138,169.0
138,171.0
138,170.0
138,176.0
138,185.0
138,178.0
139,168.0
139,164.0
139,168.0
139,176.0
