heartrate,watts
110,125.0
113,140.0
113,162.0
114,160.0
116,111.0
117,124.0
118,132.0
119,132.0
120,0.0
121,0.0
121,0.0
122,0.0
122,1.0
121,127.0
122,173.0
122,166.0
123,153.0
123,149.0
124,139.0
124,122.0
125,129.0
125,145.0
125,147.0
125,162.0
125,153.0
125,150.0
126,150.0
125,150.0
125,147.0
125,155.0
126,147.0
125,144.0
125,144.0
125,156.0
124,151.0
125,156.0
125,160.0
125,156.0
126,146.0
126,151.0
126,157.0
126,156.0
126,152.0
126,162.0
125,160.0
125,164.0
126,159.0
127,161.0
127,161.0
128,156.0
128,161.0
128,158.0
129,155.0
128,161.0
128,149.0
127,160.0
127,159.0
127,159.0
128,159.0
128,172.0
128,150.0
129,156.0
129,161.0
129,163.0
129,146.0
129,167.0
130,146.0
131,168.0
131,154.0
131,155.0
131,150.0
131,156.0
131,156.0
130,157.0
129,149.0
129,162.0
129,159.0
128,162.0
128,165.0
128,143.0
128,151.0
128,147.0
127,153.0
126,153.0
125,148.0
125,144.0
125,151.0
125,145.0
125,147.0
126,141.0
126,148.0
126,152.0
126,154.0
127,147.0
127,147.0
127,147.0
127,142.0
127,147.0
126,150.0
126,150.0
126,148.0
126,140.0
125,143.0
125,158.0
125,158.0
124,147.0
124,147.0
124,153.0
124,146.0
124,142.0
124,141.0
124,138.0
124,147.0
124,146.0
123,143.0
123,143.0
123,145.0
124,146.0
124,133.0
124,154.0
124,134.0
124,146.0
124,146.0
124,142.0
124,142.0
124,142.0
124,141.0
124,146.0
125,145.0
125,144.0
125,143.0
125,151.0
125,157.0
126,153.0
126,147.0
126,143.0
126,137.0
126,146.0
126,143.0
126,143.0
126,145.0
126,136.0
126,146.0
126,142.0
126,139.0
126,136.0
125,146.0
125,140.0
125,139.0
125,146.0
124,146.0
125,146.0
125,142.0
125,133.0
124,152.0
125,143.0
125,152.0
125,162.0
125,151.0
126,146.0
126,142.0
126,140.0
126,141.0
126,144.0
126,140.0
125,143.0
126,138.0
125,146.0
125,147.0
125,143.0
125,137.0
125,139.0
125,138.0
124,142.0
124,140.0
125,136.0
125,137.0
124,137.0
124,144.0
124,133.0
124,133.0
124,134.0
124,145.0
124,146.0
124,144.0
124,139.0
124,145.0
124,138.0
124,126.0
125,144.0
125,144.0
125,146.0
125,141.0
124,150.0
125,148.0
125,150.0
125,146.0
125,153.0
126,139.0
126,153.0
127,150.0
128,150.0
129,145.0
129,156.0
129,156.0
130,156.0
130,166.0
129,157.0
128,157.0
128,158.0
128,154.0
128,153.0
129,155.0
129,148.0
129,152.0
130,155.0
130,146.0
131,153.0
132,153.0
133,151.0
133,150.0
133,154.0
133,148.0
132,151.0
132,152.0
132,149.0
132,150.0
132,145.0
132,155.0
132,155.0
133,150.0
133,147.0
134,149.0
134,153.0
134,152.0
134,156.0
135,136.0
134,171.0
134,157.0
134,164.0
134,141.0
135,150.0
135,147.0
135,150.0
136,151.0
136,153.0
138,142.0
139,149.0
140,144.0
140,145.0
141,144.0
141,146.0
141,154.0
140,143.0
141,175.0
141,153.0
141,153.0
141,158.0
140,136.0
140,149.0
139,152.0
139,149.0
138,156.0
138,161.0
137,158.0
137,163.0
137,161.0
137,156.0
136,159.0
136,154.0
136,141.0
135,144.0
135,163.0
134,157.0
133,156.0
133,145.0
133,149.0
133,161.0
133,153.0
134,148.0
134,156.0
135,152.0
136,148.0
137,149.0
137,130.0
138,137.0
138,190.0
138,174.0
137,133.0
137,147.0
136,167.0
137,140.0
136,152.0
136,152.0
136,151.0
136,151.0
135,147.0
136,160.0
136,160.0
136,167.0
136,152.0
136,159.0
135,163.0
135,163.0
134,161.0
134,154.0
135,150.0
134,155.0
134,156.0
134,156.0
134,147.0
134,156.0
134,149.0
133,154.0
133,160.0
133,160.0
133,156.0
133,150.0
133,157.0
133,158.0
133,169.0
132,154.0
132,159.0
133,161.0
133,155.0
133,159.0
134,163.0
134,161.0
135,160.0
135,153.0
135,162.0
135,156.0
135,156.0
135,160.0
135,148.0
135,157.0
134,148.0
134,157.0
134,155.0
135,150.0
134,154.0
135,153.0
134,158.0
134,153.0
134,157.0
135,143.0
134,151.0
134,160.0
134,161.0
133,161.0
133,155.0
133,163.0
133,154.0
133,155.0
133,148.0
133,159.0
133,163.0
134,161.0
134,165.0
134,166.0
133,157.0
133,157.0
133,154.0
132,157.0
133,167.0
133,158.0
133,151.0
132,158.0
133,163.0
133,167.0
133,168.0
133,160.0
134,155.0
134,157.0
134,154.0
133,156.0
133,151.0
133,156.0
134,168.0
134,161.0
134,157.0
135,160.0
135,163.0
134,160.0
134,160.0
133,154.0
133,146.0
133,162.0
133,153.0
132,171.0
130,127.0
129,199.0
129,174.0
129,171.0
129,167.0
130,170.0
130,171.0
130,176.0
131,175.0
131,171.0
132,172.0
132,172.0
133,173.0
133,175.0
133,180.0
133,174.0
133,168.0
133,173.0
133,169.0
132,172.0
133,164.0
132,173.0
133,164.0
133,163.0
133,174.0
133,171.0
133,171.0
134,178.0
134,167.0
134,172.0
134,170.0
135,158.0
135,162.0
135,165.0
136,172.0
136,177.0
136,169.0
136,171.0
135,174.0
135,170.0
135,162.0
135,151.0
134,169.0
134,165.0
134,172.0
134,178.0
135,168.0
135,168.0
135,170.0
135,179.0
135,179.0
136,171.0
136,179.0
137,173.0
137,169.0
137,173.0
138,164.0
138,174.0
137,159.0
138,152.0
137,160.0
138,171.0
137,171.0
137,165.0
137,174.0
136,175.0
136,177.0
136,165.0
136,162.0
136,169.0
136,180.0
136,170.0
136,175.0
136,153.0
136,166.0
136,166.0
137,165.0
137,165.0
137,172.0
138,164.0
138,174.0
138,158.0
139,166.0
139,181.0
139,172.0
138,172.0
139,181.0
139,181.0
139,184.0
139,176.0
139,180.0
139,176.0
139,175.0
140,175.0
140,167.0
140,169.0
141,174.0
141,168.0
141,159.0
142,180.0
141,172.0
141,171.0
140,179.0
140,176.0
140,179.0
140,173.0
139,176.0
139,175.0
139,170.0
139,167.0
138,173.0
137,171.0
137,176.0
137,148.0
136,168.0
136,173.0
136,178.0
136,178.0
136,182.0
136,169.0
137,163.0
137,155.0
137,161.0
137,159.0
137,173.0
137,189.0
138,156.0
138,161.0
139,166.0
140,166.0
140,164.0
141,172.0
142,150.0
142,171.0
142,170.0
143,157.0
142,179.0
142,172.0
142,177.0
142,169.0
142,165.0
141,162.0
142,162.0
141,171.0
142,166.0
142,172.0
142,177.0
142,176.0
143,166.0
143,168.0
143,182.0
143,235.0
143,272.0
143,150.0
143,144.0
143,145.0
143,154.0
143,154.0
143,160.0
142,160.0
142,164.0
142,162.0
142,172.0
142,166.0
142,170.0
142,168.0
142,164.0
142,170.0
143,173.0
143,177.0
144,160.0
144,166.0
143,164.0
141,171.0
140,171.0
140,167.0
139,167.0
139,157.0
138,171.0
138,165.0
138,155.0
138,166.0
138,166.0
137,162.0
137,163.0
137,171.0
136,171.0
136,179.0
136,171.0
135,175.0
135,168.0
134,176.0
134,175.0
134,177.0
135,163.0
135,163.0
136,207.0
136,182.0
136,174.0
137,173.0
137,179.0
137,178.0
137,178.0
137,178.0
137,183.0
137,180.0
137,179.0
137,180.0
137,171.0
137,173.0
137,179.0
137,178.0
137,174.0
136,183.0
137,174.0
137,176.0
138,176.0
139,181.0
139,182.0
139,178.0
139,179.0
139,181.0
138,181.0
