heartrate,watts
123,131.0
124,79.0
125,105.0
125,110.0
126,158.0
126,143.0
126,146.0
127,153.0
128,138.0
128,145.0
128,110.0
129,160.0
129,160.0
128,130.0
128,136.0
128,142.0
128,133.0
128,147.0
129,137.0
129,130.0
129,126.0
129,80.0
130,115.0
129,110.0
129,111.0
129,118.0
129,116.0
129,128.0
128,128.0
129,135.0
128,122.0
129,118.0
129,152.0
129,122.0
129,94.0
129,125.0
129,138.0
129,118.0
130,110.0
130,112.0
130,115.0
130,172.0
131,153.0
131,146.0
132,163.0
132,144.0
132,159.0
133,140.0
133,129.0
133,132.0
133,141.0
134,124.0
133,134.0
133,139.0
133,142.0
132,149.0
132,163.0
131,163.0
131,143.0
131,139.0
131,141.0
130,144.0
130,162.0
130,137.0
131,135.0
131,128.0
131,134.0
131,127.0
131,132.0
131,125.0
131,142.0
131,128.0
131,83.0
130,53.0
129,53.0
130,106.0
129,0.0
129,0.0
129,0.0
128,0.0
127,0.0
126,0.0
125,0.0
124,0.0
123,0.0
122,0.0
121,0.0
120,0.0
121,12.0
121,154.0
121,154.0
121,144.0
121,125.0
120,143.0
119,143.0
119,146.0
118,142.0
118,154.0
118,176.0
118,159.0
118,160.0
118,167.0
118,192.0
119,183.0
120,203.0
121,128.0
122,91.0
122,108.0
123,134.0
123,139.0
123,146.0
123,125.0
123,94.0
124,116.0
124,136.0
124,125.0
124,136.0
123,53.0
123,66.0
123,0.0
123,0.0
122,0.0
122,0.0
120,0.0
119,0.0
118,0.0
118,0.0
118,0.0
117,0.0
119,
120,157.0
122,164.0
123,141.0
123,131.0
124,39.0
124,0.0
124,0.0
124,0.0
124,0.0
123,0.0
123,0.0
122,0.0
121,0.0
120,63.0
120,191.0
120,218.0
120,0.0
119,0.0
119,0.0
118,0.0
117,0.0
116,0.0
115,2.0
115,114.0
116,152.0
116,183.0
117,138.0
118,138.0
119,136.0
120,120.0
121,117.0
121,0.0
121,0.0
121,0.0
120,0.0
119,0.0
118,0.0
118,98.0
118,173.0
118,146.0
119,0.0
119,0.0
119,0.0
117,0.0
116,0.0
114,0.0
113,0.0
112,14.0
113,185.0
113,103.0
114,159.0
115,174.0
115,171.0
116,171.0
116,136.0
117,146.0
117,129.0
118,110.0
118,109.0
118,106.0
118,8.0
118,8.0
118,8.0
118,72.0
118,96.0
118,0.0
118,0.0
118,0.0
117,0.0
116,0.0
116,0.0
116,0.0
116,26.0
117,178.0
118,183.0
119,173.0
119,163.0
120,145.0
121,144.0
120,147.0
120,143.0
119,130.0
119,136.0
119,134.0
119,117.0
120,101.0
120,99.0
121,99.0
121,98.0
121,100.0
122,104.0
122,122.0
122,127.0
123,123.0
122,108.0
123,114.0
123,146.0
123,135.0
123,116.0
124,130.0
124,111.0
124,117.0
124,118.0
124,117.0
125,112.0
124,121.0
124,108.0
125,107.0
124,117.0
125,124.0
125,128.0
125,138.0
126,147.0
127,146.0
127,148.0
127,131.0
127,134.0
127,131.0
127,101.0
127,102.0
126,104.0
126,101.0
125,0.0
124,0.0
124,0.0
123,0.0
123,0.0
122,0.0
121,0.0
120,0.0
120,0.0
119,0.0
119,0.0
119,0.0
119,31.0
119,0.0
119,0.0
118,0.0
117,0.0
116,9.0
116,0.0
115,0.0
114,0.0
114,0.0
113,
113,17.0
114,74.0
114,158.0
115,186.0
117,209.0
118,248.0
119,239.0
120,254.0
122,233.0
123,214.0
123,155.0
124,169.0
125,166.0
126,170.0
127,193.0
128,122.0
128,147.0
129,147.0
129,151.0
130,143.0
130,172.0
130,159.0
130,178.0
131,176.0
131,180.0
131,181.0
131,184.0
132,172.0
132,166.0
133,165.0
133,151.0
133,195.0
133,99.0
133,65.0
134,170.0
134,170.0
134,157.0
134,157.0
134,169.0
134,161.0
134,160.0
134,166.0
135,151.0
135,134.0
134,143.0
134,155.0
134,155.0
133,133.0
134,143.0
133,144.0
133,165.0
134,165.0
134,150.0
134,187.0
134,142.0
134,158.0
134,150.0
134,172.0
133,156.0
133,160.0
133,158.0
133,158.0
133,144.0
134,155.0
133,148.0
133,154.0
133,157.0
133,141.0
133,163.0
133,168.0
133,141.0
133,154.0
133,164.0
133,147.0
133,171.0
133,167.0
133,151.0
133,152.0
133,153.0
133,152.0
133,174.0
133,170.0
134,167.0
134,171.0
134,177.0
134,166.0
134,155.0
134,159.0
134,210.0
135,146.0
134,168.0
135,162.0
135,162.0
135,151.0
136,154.0
136,155.0
135,184.0
135,170.0
135,170.0
135,161.0
134,171.0
133,184.0
133,184.0
133,176.0
133,168.0
134,161.0
134,168.0
134,153.0
134,169.0
135,183.0
134,133.0
135,176.0
134,189.0
135,185.0
134,167.0
135,157.0
135,172.0
135,174.0
136,182.0
136,177.0
136,180.0
137,183.0
137,177.0
138,189.0
138,169.0
139,173.0
140,173.0
139,177.0
140,170.0
139,188.0
139,170.0
139,170.0
139,157.0
138,164.0
138,175.0
138,175.0
137,163.0
137,163.0
137,168.0
137,162.0
137,181.0
137,156.0
137,193.0
137,173.0
137,168.0
137,164.0
137,163.0
137,163.0
137,172.0
137,156.0
137,172.0
137,165.0
137,176.0
137,152.0
137,171.0
136,167.0
136,176.0
136,153.0
135,137.0
135,135.0
135,134.0
135,122.0
134,126.0
134,134.0
134,154.0
135,170.0
135,181.0
136,180.0
137,174.0
137,146.0
137,186.0
137,185.0
137,204.0
136,194.0
136,187.0
137,196.0
137,227.0
137,232.0
137,211.0
137,221.0
137,217.0
138,217.0
138,208.0
139,203.0
139,229.0
140,225.0
141,223.0
142,225.0
142,220.0
143,215.0
143,226.0
143,203.0
144,229.0
144,218.0
144,217.0
144,228.0
145,231.0
145,239.0
145,220.0
146,220.0
147,226.0
147,209.0
148,226.0
149,221.0
149,226.0
150,213.0
151,202.0
151,233.0
151,225.0
152,220.0
152,237.0
152,226.0
152,210.0
152,216.0
152,227.0
152,245.0
152,244.0
152,208.0
153,231.0
153,224.0
153,228.0
154,217.0
154,177.0
154,201.0
154,192.0
154,192.0
154,191.0
154,169.0
154,175.0
153,176.0
153,173.0
153,176.0
152,174.0
152,184.0
152,183.0
152,159.0
152,162.0
152,160.0
152,169.0
152,171.0
151,162.0
151,160.0
151,170.0
150,170.0
150,172.0
149,193.0
149,178.0
149,176.0
148,173.0
148,182.0
148,178.0
147,164.0
147,184.0
147,166.0
147,169.0
146,176.0
147,133.0
146,167.0
146,160.0
145,158.0
145,170.0
144,129.0
144,155.0
143,149.0
143,156.0
143,144.0
142,142.0
143,152.0
143,151.0
143,169.0
143,153.0
143,141.0
142,135.0
141,133.0
141,141.0
141,135.0
140,141.0
140,141.0
140,126.0
139,110.0
139,131.0
138,132.0
138,129.0
137,113.0
137,129.0
136,145.0
135,130.0
135,133.0
135,127.0
134,121.0
134,120.0
134,127.0
133,127.0
133,120.0
133,116.0
132,128.0
132,187.0
133,159.0
133,151.0
134,136.0
133,187.0
133,169.0
133,151.0
133,154.0
133,169.0
133,149.0
132,152.0
132,167.0
131,157.0
131,160.0
131,163.0
131,157.0
132,161.0
132,190.0
131,121.0
132,175.0
132,203.0
132,177.0
132,153.0
132,161.0
132,182.0
132,163.0
132,150.0
132,149.0
132,180.0
132,149.0
132,153.0
132,165.0
132,158.0
131,170.0
131,170.0
131,178.0
131,183.0
130,178.0
130,183.0
131,185.0
131,185.0
131,192.0
131,179.0
131,181.0
132,183.0
132,203.0
131,183.0
131,190.0
131,173.0
132,174.0
131,162.0
132,166.0
132,159.0
132,168.0
133,173.0
133,165.0
133,168.0
133,173.0
132,158.0
132,161.0
132,163.0
132,154.0
131,178.0
132,177.0
132,173.0
132,182.0
132,163.0
132,163.0
133,166.0
133,166.0
133,156.0
133,174.0
133,158.0
134,169.0
134,164.0
134,169.0
134,181.0
135,200.0
134,185.0
134,187.0
134,188.0
135,174.0
134,169.0
134,179.0
134,170.0
134,171.0
135,166.0
134,172.0
135,172.0
135,173.0
135,185.0
135,167.0
135,184.0
135,183.0
135,186.0
136,188.0
136,190.0
136,192.0
136,186.0
137,201.0
137,197.0
137,202.0
137,187.0
138,206.0
138,224.0
138,202.0
138,225.0
138,203.0
139,189.0
139,171.0
139,167.0
139,185.0
139,192.0
139,184.0
139,180.0
139,173.0
138,190.0
138,162.0
138,169.0
138,202.0
138,207.0
139,173.0
139,191.0
139,171.0
138,185.0
138,162.0
138,171.0
138,194.0
138,192.0
138,186.0
137,186.0
137,186.0
136,184.0
136,165.0
137,176.0
137,175.0
137,173.0
137,158.0
138,181.0
138,181.0
138,169.0
138,180.0
138,180.0
138,189.0
138,172.0
139,162.0
139,171.0
139,180.0
139,169.0
138,188.0
139,185.0
138,179.0
137,204.0
136,172.0
136,176.0
136,173.0
137,180.0
136,174.0
137,172.0
137,172.0
137,170.0
137,170.0
137,174.0
137,169.0
136,165.0
136,166.0
135,170.0
135,181.0
134,187.0
134,181.0
134,175.0
134,212.0
134,176.0
134,191.0
134,183.0
134,191.0
134,195.0
135,188.0
135,180.0
136,185.0
136,166.0
137,182.0
137,174.0
137,170.0
137,170.0
137,190.0
137,170.0
137,204.0
137,182.0
137,181.0
136,191.0
137,182.0
137,184.0
137,209.0
137,181.0
137,192.0
138,204.0
138,175.0
138,187.0
138,181.0
138,176.0
138,183.0
138,173.0
138,185.0
137,178.0
137,189.0
137,201.0
137,148.0
137,204.0
137,191.0
136,177.0
136,161.0
136,178.0
136,155.0
136,213.0
136,168.0
136,174.0
135,178.0
135,184.0
135,159.0
136,166.0
136,167.0
136,167.0
136,174.0
136,201.0
136,175.0
136,183.0
136,169.0
137,149.0
137,182.0
137,181.0
137,188.0
137,167.0
138,175.0
138,192.0
138,175.0
139,165.0
139,182.0
139,155.0
138,151.0
137,157.0
137,184.0
137,153.0
136,170.0
136,163.0
136,164.0
136,151.0
136,144.0
137,150.0
136,145.0
136,154.0
137,197.0
136,156.0
137,165.0
137,169.0
137,190.0
137,157.0
137,171.0
137,159.0
137,170.0
138,185.0
137,168.0
137,142.0
137,148.0
137,156.0
137,159.0
136,149.0
136,147.0
136,162.0
136,155.0
136,147.0
136,153.0
136,159.0
136,167.0
135,166.0
136,158.0
136,158.0
135,161.0
135,172.0
135,162.0
135,185.0
135,171.0
135,173.0
135,174.0
134,167.0
134,173.0
134,171.0
134,165.0
134,170.0
134,171.0
134,149.0
134,158.0
134,159.0
134,156.0
133,182.0
133,175.0
133,165.0
133,170.0
133,173.0
133,159.0
133,163.0
133,166.0
133,167.0
133,170.0
133,171.0
133,183.0
133,188.0
134,171.0
135,172.0
135,166.0
135,188.0
135,163.0
135,184.0
136,165.0
136,166.0
135,185.0
136,169.0
136,169.0
135,174.0
135,225.0
135,161.0
134,160.0
134,175.0
134,180.0
134,181.0
135,181.0
135,157.0
135,191.0
135,173.0
135,189.0
135,185.0
136,170.0
135,197.0
135,216.0
135,226.0
135,211.0
136,215.0
136,233.0
136,244.0
138,213.0
138,219.0
139,218.0
140,215.0
141,237.0
142,227.0
143,260.0
143,264.0
144,244.0
144,250.0
144,258.0
145,257.0
145,251.0
145,271.0
145,211.0
145,169.0
146,190.0
146,178.0
145,176.0
145,188.0
145,186.0
145,164.0
144,187.0
144,209.0
143,159.0
143,184.0
143,184.0
143,162.0
143,154.0
143,151.0
143,155.0
143,157.0
143,167.0
142,156.0
142,166.0
142,166.0
142,139.0
142,184.0
142,165.0
141,159.0
142,159.0
141,149.0
141,157.0
141,183.0
141,187.0
141,178.0
141,176.0
141,164.0
141,150.0
141,141.0
141,178.0
141,161.0
140,173.0
140,186.0
140,183.0
140,151.0
140,145.0
140,147.0
139,152.0
140,167.0
140,165.0
139,138.0
139,152.0
139,145.0
139,145.0
139,147.0
138,160.0
138,181.0
138,161.0
138,133.0
137,165.0
137,194.0
136,197.0
136,176.0
136,169.0
136,159.0
136,168.0
136,147.0
135,161.0
135,161.0
135,166.0
135,165.0
134,164.0
134,161.0
134,171.0
134,172.0
134,171.0
134,175.0
135,190.0
135,197.0
135,194.0
136,168.0
136,180.0
137,179.0
137,186.0
137,190.0
138,182.0
138,148.0
138,176.0
137,169.0
138,169.0
137,175.0
137,166.0
137,167.0
137,168.0
136,203.0
136,180.0
137,179.0
136,186.0
136,194.0
136,180.0
136,173.0
135,168.0
135,209.0
135,179.0
135,170.0
135,198.0
135,184.0
134,183.0
134,189.0
133,177.0
133,214.0
133,189.0
134,192.0
133,177.0
134,177.0
134,164.0
134,163.0
134,170.0
135,169.0
135,166.0
135,182.0
134,176.0
134,188.0
134,173.0
135,170.0
134,161.0
135,164.0
135,167.0
135,174.0
135,150.0
135,143.0
135,133.0
135,176.0
134,170.0
134,177.0
134,177.0
135,158.0
134,185.0
135,197.0
135,179.0
135,183.0
136,186.0
136,183.0
136,170.0
136,174.0
136,180.0
136,180.0
137,156.0
136,176.0
135,182.0
135,202.0
136,209.0
136,209.0
136,191.0
136,180.0
137,216.0
137,189.0
137,176.0
137,190.0
137,201.0
137,196.0
137,199.0
137,205.0
137,235.0
137,252.0
137,251.0
137,257.0
137,237.0
138,230.0
139,229.0
139,230.0
140,227.0
141,253.0
142,218.0
143,213.0
143,204.0
144,211.0
143,194.0
143,208.0
143,210.0
142,187.0
141,194.0
141,189.0
140,189.0
140,186.0
140,195.0
140,208.0
139,207.0
139,185.0
139,229.0
139,210.0
140,192.0
140,197.0
141,196.0
141,192.0
142,192.0
143,207.0
143,205.0
143,209.0
144,209.0
145,214.0
145,214.0
146,235.0
146,248.0
147,220.0
147,224.0
147,219.0
148,210.0
148,211.0
149,202.0
151,210.0
152,202.0
153,235.0
154,218.0
155,206.0
