heartrate,watts
118,147.0
118,134.0
118,161.0
118,143.0
118,139.0
118,135.0
117,109.0
117,102.0
117,108.0
117,107.0
117,126.0
117,157.0
117,155.0
116,147.0
117,163.0
117,163.0
117,130.0
117,138.0
118,150.0
118,134.0
118,124.0
117,124.0
117,124.0
117,124.0
117,119.0
117,116.0
117,115.0
118,134.0
118,122.0
119,113.0
119,112.0
119,111.0
119,111.0
120,139.0
120,130.0
121,129.0
121,144.0
120,130.0
120,148.0
119,144.0
119,134.0
119,133.0
119,122.0
119,121.0
119,113.0
119,62.0
118,5.0
118,91.0
117,180.0
117,166.0
118,151.0
118,153.0
118,139.0
119,203.0
119,126.0
120,180.0
120,161.0
120,140.0
120,149.0
121,145.0
121,135.0
121,135.0
121,143.0
120,142.0
120,124.0
120,154.0
120,147.0
120,146.0
119,156.0
119,161.0
118,177.0
118,189.0
118,215.0
118,124.0
119,229.0
120,156.0
120,156.0
121,180.0
122,178.0
122,178.0
122,193.0
122,216.0
122,216.0
123,225.0
124,230.0
124,225.0
125,225.0
125,218.0
125,231.0
126,200.0
126,196.0
126,252.0
127,253.0
127,271.0
127,268.0
128,256.0
129,171.0
129,150.0
130,173.0
130,173.0
131,179.0
131,133.0
132,141.0
132,141.0
132,149.0
132,147.0
132,206.0
132,169.0
132,207.0
132,174.0
132,196.0
132,150.0
132,151.0
133,151.0
133,154.0
133,146.0
133,157.0
133,168.0
133,144.0
132,146.0
132,132.0
131,120.0
131,0.0
130,0.0
130,0.0
129,0.0
128,0.0
127,0.0
127,0.0
126,0.0
125,177.0
125,216.0
124,65.0
123,65.0
123,142.0
123,140.0
123,0.0
122,0.0
121,0.0
119,0.0
118,1.0
117,138.0
117,357.0
117,308.0
118,269.0
119,249.0
119,228.0
120,218.0
121,190.0
122,179.0
123,170.0
123,171.0
124,176.0
124,155.0
124,7.0
124,7.0
124,7.0
124,0.0
123,0.0
122,0.0
121,0.0
121,3.0
121,193.0
122,215.0
122,194.0
123,159.0
123,187.0
124,198.0
125,168.0
125,161.0
124,160.0
124,160.0
124,166.0
124,155.0
124,150.0
125,146.0
125,148.0
124,141.0
125,143.0
125,156.0
125,148.0
125,167.0
125,165.0
126,156.0
126,157.0
126,157.0
126,173.0
126,178.0
126,177.0
126,157.0
125,158.0
125,154.0
125,154.0
125,155.0
125,155.0
125,139.0
125,137.0
125,150.0
126,137.0
126,139.0
126,158.0
126,145.0
125,171.0
125,162.0
124,163.0
124,192.0
124,167.0
124,169.0
125,165.0
125,156.0
125,165.0
125,164.0
125,150.0
125,163.0
126,137.0
126,0.0
126,0.0
127,0.0
126,0.0
126,0.0
125,18.0
124,27.0
123,0.0
122,0.0
120,0.0
119,0.0
118,0.0
117,0.0
116,0.0
115,0.0
102,
102,196.0
102,224.0
102,197.0
102,197.0
102,156.0
102,118.0
106,118.0
110,270.0
113,241.0
115,241.0
117,39.0
118,80.0
120,145.0
121,192.0
122,177.0
124,191.0
125,188.0
125,167.0
126,164.0
126,200.0
126,152.0
127,160.0
128,174.0
128,180.0
128,213.0
128,195.0
129,177.0
128,184.0
128,175.0
128,166.0
128,172.0
128,172.0
128,175.0
128,173.0
129,182.0
129,193.0
128,181.0
129,184.0
129,215.0
129,178.0
130,202.0
130,166.0
131,185.0
131,175.0
130,178.0
130,159.0
130,170.0
130,167.0
131,149.0
131,142.0
131,162.0
131,166.0
131,174.0
130,196.0
130,199.0
131,181.0
131,191.0
132,170.0
131,180.0
132,172.0
132,180.0
132,168.0
132,168.0
131,172.0
131,154.0
131,190.0
131,175.0
131,165.0
132,160.0
131,158.0
131,189.0
131,173.0
130,175.0
129,160.0
129,181.0
129,174.0
128,176.0
129,190.0
129,188.0
130,187.0
130,193.0
130,191.0
131,144.0
130,244.0
131,202.0
131,202.0
131,194.0
131,190.0
131,182.0
132,196.0
132,211.0
133,184.0
133,264.0
133,168.0
133,173.0
133,176.0
133,187.0
133,160.0
133,166.0
133,180.0
133,172.0
134,170.0
134,179.0
134,179.0
134,177.0
134,151.0
134,170.0
134,169.0
135,162.0
134,174.0
135,190.0
133,190.0
132,169.0
132,175.0
131,177.0
131,179.0
131,176.0
131,152.0
131,152.0
131,166.0
131,156.0
131,181.0
131,171.0
131,164.0
131,163.0
132,165.0
132,190.0
132,186.0
133,161.0
133,153.0
133,150.0
134,158.0
133,170.0
133,170.0
133,175.0
133,175.0
133,188.0
133,164.0
132,156.0
132,154.0
132,152.0
132,164.0
132,179.0
132,178.0
132,164.0
132,155.0
132,167.0
132,180.0
132,180.0
132,168.0
132,168.0
132,178.0
132,178.0
132,174.0
133,168.0
133,178.0
133,179.0
132,201.0
132,179.0
131,173.0
131,169.0
131,174.0
131,176.0
130,167.0
130,148.0
131,152.0
131,167.0
131,156.0
131,136.0
131,182.0
131,236.0
131,182.0
132,167.0
132,170.0
133,167.0
133,179.0
132,178.0
133,185.0
132,198.0
133,194.0
134,186.0
134,237.0
135,224.0
135,231.0
136,225.0
137,234.0
137,242.0
139,227.0
139,233.0
141,237.0
141,251.0
143,225.0
143,237.0
143,240.0
143,243.0
144,227.0
144,217.0
144,219.0
144,219.0
144,234.0
144,213.0
144,235.0
144,224.0
144,217.0
144,217.0
145,234.0
145,232.0
145,248.0
145,241.0
145,241.0
146,202.0
146,217.0
147,230.0
146,230.0
147,232.0
147,233.0
147,227.0
148,228.0
148,230.0
148,230.0
149,230.0
149,238.0
149,237.0
149,242.0
150,242.0
150,235.0
150,279.0
151,137.0
151,210.0
151,191.0
151,199.0
151,183.0
150,181.0
150,180.0
149,180.0
149,179.0
149,189.0
149,177.0
148,195.0
149,179.0
148,171.0
148,178.0
147,198.0
147,189.0
147,182.0
146,178.0
146,172.0
146,162.0
145,178.0
145,171.0
145,166.0
144,169.0
144,163.0
144,169.0
144,169.0
144,193.0
143,162.0
143,170.0
142,108.0
142,140.0
142,151.0
142,148.0
141,163.0
141,180.0
141,54.0
